,For_0,For_1
107,9.217495,9.852331
108,1.8268555,12.769566
109,1.2342167,13.059858
110,1.4577774,14.398978
111,9.729315,4.3838005
112,13.9573555,3.4136364
113,1.9410925,13.576145
114,11.5259495,5.906312
115,1.525889,12.073967
116,8.512977,5.826997
117,5.1794662,14.481522
118,17.720272,1.1963538
119,16.370241,2.6978846
120,5.0908394,10.332354
121,3.3036036,12.66297
122,1.0850487,11.4006405
123,11.92939,3.799594
124,14.1294365,5.988509
125,9.09932,6.8496923
126,12.994363,5.8506274
127,1.349849,14.236504
128,5.016597,12.88398
129,0.8965132,11.6398
130,2.9683871,8.07661
131,3.18263,8.03846
132,3.3826928,12.870838
133,1.8391968,14.239321
134,8.119345,10.255255
135,6.9747295,7.1011534
136,7.4325275,9.213545
137,2.847023,6.031166
138,3.17204,6.4807034
139,4.647734,13.889882
140,3.2137647,8.039544
141,9.298456,10.138514
142,7.4677525,2.819764
143,1.5651195,13.716375
144,7.743416,9.811956
145,1.9555296,13.380222
146,12.740902,6.824152
147,11.470793,6.323763
148,9.904585,7.663229
149,6.733133,11.084554
150,8.035866,12.811257
151,12.954525,7.313735
152,9.019987,7.2429852
153,0.9627078,9.146394
154,2.1170206,7.511285
155,4.068719,14.564486
156,2.2692728,7.39543
157,7.9094124,9.817111
158,8.785015,3.0823572
159,12.436466,7.464761
160,2.6106353,11.58888
161,3.4539723,12.216831
162,7.4556785,11.711529
163,16.791733,1.6507175
164,6.6471534,9.24363
165,3.3341162,14.427518
166,15.08433,1.8175985
167,14.660779,4.965573
168,11.789927,7.680271
169,3.0444932,13.898957
170,9.046922,7.6361384
171,5.1080956,12.587416
172,16.32078,2.053638
173,14.436199,3.007527
174,10.482278,3.1441975
175,10.104523,4.180159
176,2.3265772,13.611021
177,4.137487,3.6429522
178,6.424469,12.265238
179,9.030987,8.981415
180,11.904486,7.145443
181,3.197575,13.542532
182,2.157633,8.387448
183,11.30888,6.643874
184,10.75531,5.0321546
185,16.345901,2.5787904
186,3.7587051,13.555756
187,3.1464252,7.987726
188,1.6740907,12.139879
189,2.9739432,14.716143
190,1.485136,13.887334
191,3.0829844,7.588748
192,4.0690613,9.125941
193,1.8172855,13.736201
194,13.906588,5.974019
195,3.5523117,8.676829
196,3.8407454,9.267525
197,3.7938526,7.353799
198,9.657299,6.5877
199,2.7214563,14.491407
200,5.8784313,12.535405
201,9.282135,7.029193
202,2.4193997,13.471009
203,5.9389744,12.860233
204,9.905252,10.418634
205,15.587921,3.332571
206,9.086915,9.895172
207,6.312848,12.202988
208,13.924477,4.8091307
209,10.132812,7.9877834
210,8.652667,8.161011
211,2.568315,7.710592
212,16.7141,1.706413
213,9.643812,6.6701946
214,0.8094709,11.946205
215,8.478867,10.704741
216,8.713379,11.957056
217,7.5344696,12.157106
218,8.163533,8.422062
219,11.661175,8.364812
220,5.9375257,11.42643
221,3.4889512,9.936699
222,2.0235925,9.868546
223,0.76791716,10.431469
224,9.274016,10.982157
225,13.253939,6.7922363
226,2.136142,14.050734
227,11.857828,6.280113
228,9.833591,6.775714
229,7.15135,14.114038
230,8.011792,10.641348
231,8.839695,8.46491
232,7.705184,10.162258
233,11.067043,5.6830916
234,3.9671578,4.416067
235,10.628876,4.4898634
236,12.343395,5.2973533
237,3.2061403,7.2012362
238,3.7699013,7.803837
239,3.9016347,2.919475
240,15.130703,4.477886
241,2.8922124,7.1838202
242,2.6755326,6.6075053
243,4.099802,8.622057
244,0.77159643,9.854381
245,4.3658,15.365614
246,3.1479864,8.057999
247,0.7614669,9.479485
248,12.689336,4.05745
249,11.333673,5.393921
250,2.4705806,14.990978
251,13.767893,5.3548403
252,1.0609798,13.198671
253,2.601344,15.216135
254,16.076687,2.1163392
255,10.590259,9.519518
256,1.4583715,13.619669
257,3.9342124,6.7239714
258,3.896206,13.911261
259,12.959361,4.8726234
260,1.551388,15.070706
261,2.9132328,8.885044
262,1.2902066,12.536247
263,5.9364433,10.995792
264,3.9705706,13.908546
265,14.846185,4.1615534
266,9.021352,5.4047604
267,11.2500515,3.3195724
268,7.3005185,10.358137
269,6.584208,13.145496
270,3.422093,14.904825
271,9.444651,6.8325357
272,1.4793793,14.106159
273,4.9451747,10.73229
274,4.382767,11.686956
275,7.857649,11.280565
276,15.733586,1.6146402
277,1.6361916,13.687865
278,2.7880697,13.988043
279,1.9422768,10.800047
280,2.7318788,6.3688183
281,3.1566198,8.041044
282,2.1777961,15.130444
283,3.1632156,7.9892015
284,6.5987606,7.3973165
285,3.5672083,14.391517
286,6.729122,11.881063
287,9.415493,5.8727727
288,13.564803,3.1219482
289,5.2806835,14.362656
290,4.9816146,12.523888
291,7.839916,10.297695
292,14.101616,4.0321627
293,14.105112,4.6831446
294,6.844628,13.390543
295,1.1000135,10.370535
296,3.8951058,13.197328
297,4.2091494,13.783053
298,2.2465842,7.078735
299,11.389709,6.1238446
300,1.4093037,13.702145
301,13.623172,6.544879
302,7.0838156,11.231806
303,2.2693858,13.643353
304,10.441856,6.7408233
305,5.4776535,7.0273876
306,4.3161774,3.3567367
307,12.264622,6.6112328
308,16.968657,1.7063018
309,3.384201,8.244809
310,8.529078,14.010607
311,2.652862,6.1842175
312,10.799145,4.2210703
313,1.8982916,10.636879
314,2.416456,8.500462
315,4.0478168,15.133349
316,10.944769,5.742497
317,2.9067082,14.618887
318,4.339412,8.123695
319,4.578175,14.958972
320,3.2036011,15.147519
321,3.3212857,12.667402
322,1.3263738,13.88245
323,0.5908835,11.494211
324,12.071655,5.395733
325,1.4886574,12.107962
326,2.7734776,14.380105
327,2.1438794,9.129633
328,5.998083,12.101162
329,3.7258272,9.539961
330,10.952166,3.883634
331,13.241956,4.026986
332,3.6565785,6.946143
333,2.8210168,8.949595
334,6.76175,13.827747
335,4.495121,14.963079
336,7.029709,7.581285
337,6.8579884,13.948498
338,2.6836805,7.375805
339,4.368321,12.873962
340,7.733862,9.07967
341,4.0848904,7.3207035
342,11.454269,5.263812
343,7.874889,8.702355
344,9.1568165,8.953729
345,12.616247,3.7181613
346,10.397917,8.844113
347,4.1954217,10.837868
348,1.2512124,12.199831
349,1.9679971,14.404424
350,13.613562,6.374531
351,11.150579,8.116055
352,10.334488,6.6926837
353,2.589637,9.474409
354,6.6848407,14.675718
355,10.862501,7.3998775
356,2.5975468,7.701051
357,6.93825,13.158265
358,9.120842,5.0111856
359,14.911547,2.753781
360,13.862173,3.0504994
361,4.1813927,12.488343
362,6.7474613,12.003429
363,11.215391,7.3527184
364,3.9161468,9.580645
365,17.015215,1.9759941
366,11.647448,7.046868
367,4.3499026,9.181015
368,8.026829,7.32562
369,3.5758061,14.718973
370,3.514363,14.985285
371,8.045957,11.64969
372,5.0880156,13.993343
373,5.1981173,11.576272
374,1.3133476,12.109023
375,1.6804295,13.228607
376,1.2914343,12.422088
377,11.774635,5.561096
378,2.7955346,16.756355
379,8.259491,13.250088
380,3.2777195,14.929609
381,9.698694,2.459524
382,8.211109,10.001647
383,14.033887,2.9570599
384,3.5785954,7.4251575
385,6.6438365,9.148306
386,3.7697797,12.627794
387,2.9657893,8.720257
388,14.718105,2.6134849
389,17.230766,2.16442
390,3.2863593,7.136644
391,10.523574,5.966152
392,11.545059,5.3574247
393,10.162979,6.34385
394,3.4404547,8.759473
395,13.195899,4.5388994
396,3.8954809,12.564362
397,2.0992782,11.156929
398,8.9380245,9.972687
399,2.5007317,14.229605
400,9.97916,8.302133
401,13.576361,5.763591
402,0.60590553,13.377157
403,15.741379,2.4829812
404,8.070814,3.5746207
405,9.567333,5.703577
406,9.625151,4.2419024
407,1.448865,9.82419
408,14.981176,4.552599
409,5.9004993,8.342182
410,8.967549,9.962084
411,2.2956378,15.175917
412,11.771378,4.2379756
413,3.060791,9.44959
414,14.853329,6.3494663
415,8.20167,11.255718
416,2.9791605,13.377855
417,4.2305126,13.68615
418,7.006919,12.487282
419,1.6919292,13.532057
420,10.824,6.3867574
421,4.161649,11.476181
422,14.013906,5.0471487
423,9.744989,9.723202
424,3.71072,11.791658
425,9.438112,5.394016
426,12.400401,5.7303596
427,8.557161,12.660672
428,1.3015456,13.4392
429,9.372553,8.850753
430,3.6571803,12.520314
431,15.734255,1.7556545
432,3.8801022,6.8410044
433,13.376184,4.514057
434,8.566565,9.582548
435,3.8585405,5.2409334
436,12.470543,5.034582
437,6.8112803,9.551079
438,9.457636,8.8317375
439,3.9705713,13.881649
440,0.059984997,11.196436
441,13.96936,3.5435147
442,3.0637133,10.835287
443,1.0358806,12.604191
444,12.715871,4.7988963
445,14.79937,3.8529935
446,10.888037,6.212349
447,9.915504,9.01675
448,4.538371,14.330851
449,16.307352,2.0706668
450,1.0944397,12.078949
451,1.3064213,14.460456
452,4.1348085,7.8370953
453,2.4080467,14.50678
454,4.6682057,14.720215
455,2.4651365,12.209235
456,2.897511,8.904623
457,1.6303859,12.031921
458,11.382854,4.650773
459,11.887114,6.252015
460,10.022603,6.5464754
461,1.2644329,12.932604
462,3.0319877,9.11934
463,9.7792015,5.494184
464,1.9269398,13.9027195
465,1.3078129,13.9227495
466,4.2510095,8.190599
467,15.168997,2.338486
468,4.3940496,14.29364
469,8.3295555,12.452532
470,1.1978323,13.261253
471,3.3562694,9.093648
472,14.124533,2.5372863
473,2.6674414,14.570068
474,4.629144,14.152769
475,3.2099385,7.3138046
476,6.1934786,10.796024
477,4.103116,13.5893
478,4.2913213,12.805265
479,14.422527,4.182852
480,1.0955906,13.583429
481,12.982986,6.5188656
482,5.146082,11.329532
483,2.3490627,13.695738
484,8.37568,10.417466
485,0.97060734,10.724899
486,0.9958503,12.898684
487,1.4863448,13.441496
488,11.926969,5.817563
489,6.5579643,10.981102
490,9.451241,12.375842
491,8.636933,10.296713
492,2.7946234,8.621195
493,5.0967174,6.984537
494,4.1579156,4.3514485
495,4.0765095,8.37742
496,2.9493668,7.3394136
497,12.407503,3.9403977
498,7.051739,7.8622494
499,13.299582,5.6797323
500,8.289955,10.89042
501,2.3387017,7.3337216
502,3.2876923,7.7209215
503,1.123851,11.918817
504,4.738491,9.470846
505,10.440533,2.7125618
506,4.0139756,7.0444937
507,6.8439074,12.993777
508,11.326791,5.266938
509,3.5593126,7.30989
510,3.4098945,6.584023
511,3.16371,12.443563
512,3.0456939,5.847124
513,3.28038,10.6295395
514,6.150322,10.104791
515,6.3666105,11.990578
516,3.2302685,15.365076
517,4.956805,4.193294
518,2.4014695,14.8282
519,1.6978233,14.255087
520,7.2480288,13.025865
521,8.5118475,12.28201
522,14.545038,3.7270875
523,2.7487502,9.721195
524,2.993558,10.446871
525,2.2685294,6.6298065
526,2.304695,9.826939
527,1.2054697,11.655518
528,1.256932,13.140089
529,15.016642,1.8029467
530,12.1706505,5.455923
531,16.471653,2.3029637
532,11.458165,4.1752353
533,0.85325,10.503862
534,2.702187,14.361563
535,7.100242,12.149479
536,2.7429152,13.639996
537,9.819456,7.4993114
538,12.752557,5.395133
539,13.104347,4.088304
540,6.1836815,13.982217
541,3.01614,7.3612156
542,1.5441324,13.94421
543,10.670671,7.1360855
544,7.587354,11.32139
545,10.368847,4.354718
546,7.167094,13.09938
547,3.0758095,7.103057
548,4.1585712,7.0202527
549,11.329077,6.74584
550,0.9921403,10.660091
551,3.090241,11.584336
552,7.4247837,13.074348
553,10.571845,9.234106
554,10.734956,9.613799
555,4.0112076,14.865431
556,3.609264,14.93836
557,8.08323,10.9475155
558,1.339088,12.111925
559,2.9844317,13.601788
560,16.848696,3.3391902
561,3.7521815,11.633423
562,11.594017,4.052028
563,2.8894095,14.708189
564,2.2112029,11.869995
565,1.3489829,13.559147
566,3.2228427,7.2359924
567,3.0570374,7.7018013
568,10.859985,2.9450254
569,1.6788949,14.403482
570,2.5353708,14.615232
571,1.8760736,15.219942
572,4.575913,13.844873
573,8.532761,9.49511
574,6.3898106,13.624277
575,3.289443,7.3852205
576,8.12013,11.172857
577,14.314114,4.4701715
578,10.943575,6.216874
579,7.652438,7.9739933
580,15.28699,2.5660605
581,1.1185184,14.124295
582,12.506323,6.2005277
583,12.791822,6.1253304
584,12.173613,5.339742
585,5.102179,15.189552
586,12.883752,5.6884813
587,6.904357,11.637598
588,8.904437,11.064438
589,9.580231,9.659277
590,2.8555007,11.043109
591,2.7519457,7.7183423
592,2.4690022,10.543636
593,12.674662,1.7092819
594,2.2021174,11.64015
595,4.2479653,13.177248
596,13.9644375,2.4310741
597,2.3561773,15.009245
598,11.437748,4.715638
599,3.804814,8.74538
600,12.348871,2.357678
601,5.621882,14.540389
602,6.478137,11.289023
603,11.438665,3.7626991
604,3.365953,9.614639
605,1.8425153,10.578991
606,8.857852,9.565485
607,4.260952,3.8254018
608,3.35677,8.406801
609,16.597364,1.2942294
610,4.395872,12.324151
611,1.5680366,10.9038105
612,9.149368,6.717687
613,2.223675,11.93084
614,3.5372605,8.131502
615,13.812149,4.6718144
616,10.759584,7.7951746
617,3.043639,7.6859484
618,4.0070305,6.7071238
619,5.9628587,10.537096
620,14.431854,3.8766682
621,4.84706,6.0401564
622,11.068224,3.402442
623,16.814617,2.0894854
624,2.3596022,13.94985
625,0.65255576,8.212271
626,13.035425,3.4914143
627,2.8894012,6.6075087
628,8.307329,9.745848
629,15.948442,3.4982889
630,6.6278286,11.930561
631,13.262548,6.1117315
632,3.6507945,8.135105
633,4.9419665,5.868862
634,7.605423,10.519149
635,6.1540775,9.627248
636,3.9173388,13.376469
637,11.711512,4.6793365
638,5.546754,4.028014
639,7.748517,8.799642
640,3.2196388,4.2331104
641,16.687387,1.9502535
642,10.2999525,2.6919022
643,1.1290671,13.034156
644,12.367709,3.7817314
645,1.000963,11.826296
646,2.7412133,13.155918
647,1.6175716,14.920282
648,14.333034,4.797063
649,3.4881444,15.122648
650,11.330718,4.899096
651,4.5172772,7.059883
652,2.581913,9.145669
653,3.2735493,13.520565
654,3.7161012,13.802927
655,4.0820885,14.231859
656,11.897404,3.174554
657,4.9693007,9.143465
658,4.8636284,13.769549
659,4.0095687,12.782442
660,14.323334,1.4493668
661,2.892786,8.190901
662,16.99379,2.5958166
663,2.134026,14.453448
664,9.07516,7.1501493
665,11.177262,6.2859874
666,3.276677,8.719894
667,14.137613,5.3451624
668,7.052615,13.344492
669,3.569107,8.618795
670,14.363443,4.4098854
671,6.9886045,11.335165
672,6.5871887,11.592403
673,10.568749,6.790259
674,10.37933,1.3425444
675,4.4057865,3.3236308
676,3.3505332,6.9239464
677,3.1078608,8.954294
678,1.9721943,15.254335
679,10.43844,8.306402
680,9.666816,5.190181
681,1.7802172,12.550953
682,3.0431998,14.921627
683,12.104248,4.2185144
684,8.732338,8.474933
685,0.77123946,9.746748
686,2.1443782,14.073988
687,2.1407685,11.424158
688,11.505781,6.435899
689,2.2677352,13.717815
690,1.0606319,12.910021
691,2.778116,13.430358
692,4.5257635,12.16996
693,1.0891899,14.154522
694,10.6842785,3.8300743
695,4.2817283,13.4129505
696,14.253472,2.0732665
697,14.994364,1.6287817
698,13.570417,6.6291466
699,2.868176,13.620647
700,6.3900185,10.233173
701,8.035177,12.541714
702,2.5138862,12.3864565
703,4.9613166,14.584734
704,9.889888,5.8840322
705,10.956241,2.2534075
706,0.83689487,12.552852
707,1.9338744,12.588278
708,13.25127,5.065646
709,8.1158,11.109587
710,15.178129,1.9548686
711,2.7050738,14.059434
712,13.451996,6.077225
713,1.9783003,11.583809
714,16.813982,1.5697188
715,8.023496,7.9138136
716,2.2431078,11.133812
717,2.773952,13.697197
718,12.013403,7.298829
719,3.2036572,15.940369
720,11.401617,6.1572742
721,7.795529,11.493925
722,16.42713,2.2527845
723,4.661532,12.841411
724,5.539861,14.92075
725,11.97992,6.560134
726,1.6859367,13.866524
727,7.0320606,4.5247736
728,4.8072925,14.106609
729,11.787124,7.4386845
730,10.170071,8.14378
731,8.033627,12.683065
732,8.89926,11.984551
733,0.9289191,14.590908
734,11.121273,6.587606
735,8.8436985,9.633228
736,2.666222,13.844831
737,9.321594,10.3315115
738,2.3379111,9.3272
739,6.240445,13.901676
740,0.12357427,14.326137
741,11.694771,9.627874
742,4.3871136,12.726168
743,3.3419948,8.762982
744,16.083647,2.2726583
745,3.5506277,7.132932
746,15.440161,1.8086301
747,10.634762,2.5518115
748,16.543034,1.866429
749,9.156858,7.1112986
750,1.9499545,13.817572
751,3.8543565,14.495185
752,9.154816,7.12782
753,4.5569654,14.349011
754,0.7740238,10.834777
755,1.2430049,15.437042
756,12.331446,6.8856773
757,15.216087,3.78698
758,16.097586,1.77411
759,15.31242,4.3448515
760,6.903488,13.551298
761,11.126944,7.7317276
762,12.167582,6.977168
763,12.014725,7.904251
764,5.9942846,12.28635
765,3.3904855,13.311012
766,10.899281,3.246759
767,2.9399023,13.321626
768,6.8612623,10.970635
769,11.040182,4.6454306
770,8.902501,10.381787
771,11.970948,6.232526
772,17.100227,1.354598
773,2.6176448,13.062269
774,2.1617503,12.09489
775,5.771085,10.516556
776,13.33667,4.235251
777,7.437011,6.0564384
778,16.41729,2.7409253
779,11.14202,5.79549
780,14.062819,3.0789566
781,12.3148575,6.062772
782,15.939982,2.3999784
783,1.1813607,12.739313
784,6.5313387,10.250537
785,2.8446455,14.8814945
786,14.855688,2.9025145
787,2.4024997,8.7249
788,5.6620226,12.040997
789,1.3717266,12.210505
790,1.21352,12.778699
791,8.553193,6.6860027
792,9.064586,10.303226
793,3.1745825,7.4415026
794,5.6772094,14.221317
795,9.692084,7.2367506
796,1.159852,12.799978
797,6.072096,14.002766
798,3.9125566,4.266727
799,8.030821,8.44969
800,15.305343,2.296462
801,2.234367,12.298876
802,10.325136,7.13692
803,11.072641,7.467656
804,4.864726,14.060687
805,3.1243265,10.032583
806,15.473141,2.2857401
807,11.955914,6.3458033
808,9.371001,9.771215
809,9.8246155,8.538101
810,3.0428514,6.7280245
811,3.6871762,13.206922
812,3.5055268,7.1590967
813,13.24452,3.3356562
814,11.236682,6.2953353
815,10.26677,7.3062263
816,3.7649891,8.73887
817,2.0961962,8.716231
818,10.879863,5.743309
819,11.011629,7.568326
820,3.474083,13.623676
821,9.671546,8.707558
822,8.711068,11.021157
823,6.8833084,13.821092
824,3.8439279,9.842507
825,2.2102666,9.197816
826,11.735366,3.832281
827,3.7754498,3.0247095
828,6.318131,8.730675
829,4.889591,14.984516
830,4.730359,10.962358
831,4.1013737,6.996811
832,2.1189935,13.837437
833,9.313101,8.879131
834,6.264841,14.3597145
835,5.1154766,13.936731
836,0.50269,10.886056
837,9.223377,8.521674
838,13.0956955,4.542911
839,9.075082,8.944623
840,2.2715783,14.411136
841,13.007605,4.793519
842,2.3822806,14.243918
843,1.5074859,12.721033
844,16.219744,1.6881635
845,9.932691,6.1720934
846,4.1985,9.016846
847,10.053009,5.3737984
848,11.561331,1.859061
849,14.102279,4.081186
850,15.255938,3.460861
851,4.296074,8.354101
852,4.6955566,8.357672
853,9.341095,8.172148
854,14.860741,1.9212719
855,3.631196,7.6809816
856,12.147684,2.3424196
857,1.5498202,12.60839
858,7.759507,10.409378
859,4.061406,6.4381504
860,11.432026,6.5119095
861,7.852597,11.297775
862,9.637236,6.9163847
863,3.3649588,7.3270783
864,1.1060691,13.940895
865,2.0529711,13.584345
866,9.601316,8.285741
867,8.210763,8.701183
868,10.018881,8.676011
869,6.0205703,13.035521
870,8.901817,7.322096
871,6.4084015,6.820249
872,3.02066,6.7773094
873,5.015814,13.340494
874,12.159924,4.7402887
875,8.132845,12.691715
876,12.01009,5.1367455
877,4.302668,15.000954
878,4.3149886,3.1573882
879,5.9243436,11.273973
880,13.65069,5.417709
881,3.7594614,6.9670577
882,2.9986415,6.765502
883,7.560044,7.406952
884,6.6087055,8.915414
885,7.4155636,11.432253
886,3.1518617,10.469
887,9.53383,8.163407
888,8.757621,8.892449
889,1.2290452,11.2310915
890,7.7760158,10.345823
891,6.224061,10.294616
892,11.88147,6.413348
893,13.639888,5.7159677
894,1.1857176,12.100308
895,2.1670263,13.034573
896,11.601228,3.5492945
897,4.3298945,11.481254
898,3.3351765,14.666046
899,3.5684133,15.779316
900,7.285164,9.5854025
901,16.926998,1.1407794
902,5.776907,9.198439
903,9.358697,4.7467995
904,11.966646,2.7410684
905,9.927775,6.9263124
906,12.929287,4.54648
907,14.205597,4.968672
908,3.0046616,6.5371857
909,8.114141,7.0291786
910,6.678436,10.154283
911,11.633661,6.789855
912,2.165203,14.2984295
913,3.7762642,6.0906205
914,7.9407306,8.058036
915,3.9846911,8.760897
916,9.486099,10.8145685
917,6.7907977,8.957663
918,6.2224717,12.051731
919,9.081976,10.393627
920,9.184351,7.341326
921,15.477766,3.237209
922,4.316634,8.550564
923,4.8355474,13.226303
924,1.0989214,13.14868
925,1.2847373,13.079337
926,3.0226371,14.248516
927,9.727521,3.8131871
928,1.5329721,14.020131
929,5.2702427,12.800159
930,11.675791,6.582859
931,5.8178062,13.751194
932,9.31736,8.999243
933,6.753832,10.164757
934,1.444776,14.028233
935,3.7323432,15.457318
936,2.3768437,14.367676
937,14.626665,2.9695818
938,1.2943766,14.198769
939,3.169111,8.073603
940,9.668467,7.3065624
941,10.003078,8.2495775
942,4.0161877,5.814005
943,2.0166178,14.569179
944,5.8297887,12.693537
945,1.5610995,14.139068
946,4.937402,13.292242
947,12.980179,3.196218
948,12.459929,4.0777617
949,2.2595458,13.33887
950,1.8577166,9.844799
951,9.947948,2.4133348
952,9.342362,9.656719
953,9.056452,7.89087
954,4.824519,12.11318
955,11.616886,9.149667
956,2.6803305,13.929919
957,3.8282983,9.254663
958,3.7630384,7.89391
959,8.847579,8.743401
960,1.965795,13.115074
961,7.9210596,6.3640194
962,8.81687,10.294802
963,4.7486105,13.747955
964,8.34399,9.054539
965,9.075346,9.489935
966,5.383806,14.338135
967,7.7485404,3.2316546
968,2.33459,9.556932
969,3.5266442,7.9278874
970,3.653667,13.620627
971,8.94993,12.840551
972,6.775301,12.683718
973,14.149878,2.6766863
974,8.373314,9.52438
975,3.2578554,8.109501
976,1.7117126,15.013815
977,4.344963,9.288973
978,15.432061,2.0184262
979,3.5332565,7.4961305
980,2.6135268,8.05013
981,3.139038,6.2715816
982,12.855494,6.252537
983,9.810876,7.0744047
984,12.4460335,6.0290494
985,3.0206807,6.6033535
986,4.47234,13.021901
987,11.923916,2.53054
988,3.4577298,12.973219
989,12.246703,6.317684
990,7.164605,7.2859898
991,6.077264,14.302524
992,14.513676,5.8808527
993,7.0312586,12.029064
994,3.101964,7.490962
995,1.9823656,14.544481
996,8.098611,9.9560375
997,11.768911,5.3082867
998,6.971836,11.945406
999,4.3821883,6.6508265
1000,6.935908,12.516277
1001,6.3707,9.60855
1002,6.922348,13.147106
1003,2.3118653,13.953145
1004,5.373526,13.000906
1005,7.0628004,9.455006
1006,8.421949,10.019115
1007,8.12005,7.556623
1008,8.104526,9.432193
1009,3.1166859,13.5518055
1010,1.5089128,14.67638
1011,1.6153579,13.669907
1012,8.056707,7.7851925
1013,11.943008,5.568647
1014,8.32292,10.922266
1015,0.9676091,11.530592
1016,5.740372,3.878558
1017,4.8003163,13.8804035
1018,6.361566,14.919071
1019,1.3951421,12.369419
1020,16.286547,2.463697
1021,4.7494164,8.854855
1022,7.2749615,12.677324
1023,11.033647,5.213194
1024,8.604035,10.081907
1025,2.4002798,8.854577
1026,11.785442,7.8656116
1027,3.6499877,15.897537
1028,14.665939,2.965212
1029,4.217589,10.476437
1030,6.4747233,13.808533
1031,5.9659123,7.089179
1032,9.590578,8.417038
1033,13.159771,4.863487
1034,10.116841,8.741156
1035,9.126725,2.9522943
1036,13.263798,6.3795924
1037,3.7651386,15.298471
1038,1.8154643,9.205944
1039,3.129408,9.043262
1040,9.696493,7.087243
1041,11.935254,3.8422918
1042,2.0982196,13.496748
1043,9.154736,6.3026876
1044,1.251776,14.453622
1045,9.005532,6.6606183
1046,15.891941,2.8854432
1047,6.4049487,14.909716
1048,16.17543,2.28555
1049,1.8094194,11.695932
1050,8.140182,13.303747
1051,8.878153,11.866737
1052,3.88278,3.2552986
1053,5.199315,4.707978
1054,10.08196,8.477724
1055,3.4173188,8.787817
1056,13.96356,5.7582684
1057,1.1738005,12.351698
1058,3.206893,8.081304
1059,6.022029,10.919814
1060,1.9404514,13.903049
1061,2.5912669,8.078424
1062,11.191587,1.9589846
1063,11.88516,3.800033
1064,3.7284932,8.883125
1065,7.741514,4.6623545
1066,8.741439,6.7441516
1067,16.642626,1.6193013
1068,2.2802005,10.588942
1069,2.288453,8.532078
1070,5.569234,8.450958
1071,3.6666465,7.1962447
1072,2.9067254,11.425026
1073,8.070775,8.878349
1074,13.959591,2.8310416
1075,3.1057,13.952724
1076,11.173454,3.127202
1077,2.8734236,13.588949
1078,3.3394654,16.165983
1079,3.3181653,8.757187
1080,10.447954,3.253119
1081,7.865712,9.71553
1082,4.6003313,13.900868
1083,2.6927552,6.383378
1084,4.731366,15.27911
1085,10.630677,8.704863
1086,2.1633978,12.586182
1087,3.2560287,15.780171
1088,4.8700724,11.17893
1089,0.94588363,13.251966
1090,2.8982987,6.7736797
1091,2.1132655,15.15077
1092,14.899747,3.1215491
