,For_0,For_1
374,3.133515,7.1203403
375,16.009918,1.6978102
376,3.236209,6.7521586
377,13.757082,5.2732162
378,7.9352236,9.211833
379,9.793588,7.6262918
380,5.044425,6.2928085
381,3.0934978,5.700695
382,16.259764,2.5183632
383,3.8906465,6.071537
384,3.5199428,7.3066134
385,4.6266065,5.5956144
386,15.219886,2.196118
387,13.280558,2.9454124
388,16.618126,2.1000836
389,1.9807149,12.233496
390,3.5455246,8.610292
391,15.105725,2.380587
392,11.563639,7.1700583
393,10.567458,6.3528976
394,1.7245493,13.371153
395,4.0477757,8.763003
396,5.837598,13.571173
397,1.9412701,10.319327
398,13.8067,4.8081083
399,11.930663,4.501899
400,10.144875,7.5720625
401,4.4234405,5.059019
402,11.029554,6.1376114
403,3.7968934,14.489733
404,6.5178967,8.909426
405,14.560375,2.5338235
406,16.435246,2.0295036
407,3.6225133,5.3505573
408,13.288404,3.4736214
409,3.2368133,6.4366746
410,3.347731,4.113364
411,13.321627,3.1121387
412,4.1188817,8.033989
413,1.4234028,12.552233
414,12.707342,5.187811
415,3.3688633,7.6572847
416,16.787285,2.050241
417,12.433453,6.4167347
418,4.9946356,10.589264
419,3.9103246,3.584382
420,2.265548,13.999347
421,4.111553,5.009796
422,15.6897955,2.969098
423,14.494558,2.7612152
424,17.199522,1.787042
425,9.89128,9.461254
426,8.86816,10.052538
427,15.472904,4.0128756
428,12.604479,3.1788006
429,13.743828,4.220524
430,15.5343685,3.0207596
431,13.8239975,5.6713977
432,3.3987358,15.358223
433,15.900764,2.9899888
434,7.3984566,9.468519
435,14.199863,3.3623195
436,9.089008,7.930751
437,7.383655,13.378029
438,12.458521,7.043707
439,3.6874108,14.185512
440,6.7727575,11.151365
441,15.652851,2.2667112
442,3.7181282,7.7475786
443,5.9081864,11.376175
444,2.9559684,6.024004
445,9.535088,8.309317
446,9.63157,2.1748364
447,14.554918,5.3621697
448,15.662496,1.7853048
449,2.3858795,7.024334
450,3.4376078,6.3944144
451,1.5042119,9.825626
452,13.255346,5.0149593
453,11.841101,7.7228537
454,12.870426,5.033344
455,1.4738002,13.902521
456,9.4081,6.5500336
457,14.338436,4.4537134
458,9.780952,7.7194233
459,12.137057,3.2809858
460,14.174484,1.999676
461,2.2343483,8.266464
462,6.261298,12.411793
463,11.455714,5.90625
464,2.0707474,10.060491
465,9.953376,7.907358
466,2.7511075,6.859827
467,4.033454,8.300952
468,16.851377,2.067882
469,7.547718,8.530144
470,3.0593438,9.611607
471,8.826969,9.9831085
472,16.278776,3.2408483
473,13.192986,4.400432
474,15.602747,3.6488066
475,7.594593,13.282347
476,14.764401,2.6319823
477,4.319485,4.5688267
478,8.86549,9.464249
479,11.553545,6.6511927
480,7.571395,9.766754
481,4.5886106,7.392189
482,15.949511,2.2912898
483,11.257547,2.1215649
484,10.732136,3.5225506
485,10.514893,3.8195915
486,7.443754,9.518469
487,14.808954,4.3717003
488,4.0263143,3.768879
489,11.992809,5.8379645
490,12.277933,6.143283
491,3.8958511,4.5023694
492,13.087035,6.162532
493,13.065058,2.806134
494,4.1899424,3.9265428
495,13.564133,5.2857447
496,4.1267257,12.896027
497,11.189805,6.578866
498,3.058373,9.594223
499,6.258529,13.96547
500,12.986189,3.473316
501,2.4506323,12.185257
502,11.9462595,5.2290745
503,4.031867,4.7204075
504,12.736385,4.4072556
505,12.801807,3.094727
506,2.5046945,10.083817
507,4.2915,4.638588
508,3.5420392,6.6299524
509,4.14782,12.681633
510,5.247166,12.671816
511,10.73941,3.960567
512,5.9766665,10.338696
513,11.895205,4.783863
514,11.854212,7.230234
515,12.427931,7.922036
516,11.97349,6.9379034
517,3.3655915,10.748444
518,2.8917725,7.3912306
519,4.0838323,4.32629
520,1.121513,13.270631
521,16.436129,2.7970579
522,9.471341,12.273241
523,8.99477,10.480533
524,3.266143,4.44232
525,15.844138,2.5183432
526,15.266722,3.485065
527,13.056053,5.762048
528,12.154486,7.103325
529,9.591185,8.722971
530,6.268157,14.2645855
531,5.6729155,14.073938
532,9.609886,10.66498
533,14.471907,2.6806855
534,3.3594642,9.694059
535,10.857884,6.154872
536,6.638089,10.182554
537,9.784655,10.557667
538,8.041751,11.59609
539,11.761715,3.26245
540,7.960003,9.2048025
541,12.740229,3.448767
542,3.60281,5.9629526
543,15.113361,3.0969362
544,13.409603,2.3692214
545,3.08742,7.6700287
546,3.6332858,7.834918
547,15.746143,1.5698359
548,2.890137,7.5157213
549,11.726569,7.864832
550,0.13217656,13.191223
551,16.393036,2.343062
552,4.441546,5.781552
553,3.1830673,10.26439
554,6.82769,11.409371
555,11.583908,5.1736207
556,4.672791,8.920498
557,15.071648,3.426159
558,13.2206,6.1175733
559,13.192755,2.4238088
560,16.09738,2.036322
561,7.5870657,10.710513
562,11.431532,9.293608
563,4.42928,9.417073
564,3.3109262,5.1816683
565,9.277472,7.1899295
566,3.0804887,13.097517
567,3.7949512,8.223068
568,15.477295,1.7797132
569,13.393224,2.8172755
570,17.110064,3.1900826
571,13.04003,5.288695
572,13.264147,6.136675
573,2.9365716,8.389806
574,11.942679,5.587408
575,12.452122,4.275458
576,10.591225,9.175212
577,5.4390187,11.275135
578,12.527662,6.5850306
579,12.231223,2.482377
580,6.4735365,10.3631115
581,12.3483305,3.3936741
582,14.320388,3.4469204
583,16.556416,2.7244034
584,3.3907413,7.468255
585,11.826927,6.8368344
586,4.660916,10.914049
587,4.204368,13.734782
588,10.316383,8.87409
589,3.6982105,9.494129
590,3.4058273,6.611767
591,14.31587,3.8790917
592,4.8231516,9.830866
593,15.6036,5.9554167
594,3.8038766,6.344196
595,10.312566,1.9572897
596,4.3606873,14.284006
597,2.2643132,14.994764
598,12.60354,2.3791404
599,13.639738,5.843625
600,3.188758,6.261874
601,9.968491,6.470835
602,14.314714,4.438052
603,4.4747972,12.50625
604,12.264212,6.980814
605,3.8914528,4.001479
606,0.17116423,15.095318
607,7.773239,11.307089
608,2.5438485,9.20736
609,11.778344,6.8020573
610,10.103056,8.599625
611,11.467285,6.251895
612,3.6703126,4.227074
613,3.692494,8.212585
614,0.7708479,10.100876
615,13.207317,3.7887156
616,9.483768,7.741571
617,14.4283495,1.9657137
618,10.271368,8.600023
619,15.157073,2.52009
620,13.594084,5.62115
621,2.4489937,7.207689
622,13.213671,4.815621
623,3.6714704,7.602193
624,7.4402633,11.183033
625,14.909609,4.816514
626,3.5681386,7.695221
627,11.617083,2.7248533
628,11.533273,5.014824
629,14.941755,4.447069
630,13.20512,6.3946857
631,7.291031,15.325485
632,11.784843,3.9002745
633,6.214364,13.95869
634,14.235156,3.054524
635,3.4264412,3.8931856
636,8.293744,8.025812
637,14.293743,4.1952333
638,9.876369,8.404847
639,3.4048753,5.437606
640,9.640388,4.6907587
641,3.56775,4.3287935
642,1.897408,10.526748
643,11.486773,6.4293156
644,12.62368,6.6833706
645,8.863693,8.69362
646,3.8794436,5.59269
647,15.554809,1.8761728
648,3.5373802,15.481123
649,9.0170145,7.640255
650,8.83568,10.402662
651,11.612629,2.9537706
652,4.012958,8.078787
653,9.740677,5.753874
654,3.5827415,5.9779882
655,15.8230295,4.2264767
656,12.595922,6.54122
657,3.6905751,6.681452
658,2.6182492,10.672675
659,8.125813,10.363353
660,3.0576367,7.0249777
661,3.9996767,7.262619
662,2.9311626,8.750696
663,7.3993473,11.269428
664,12.613005,3.3072622
665,3.9831386,6.9341516
666,14.082701,8.119198
667,3.9773984,7.3345003
668,16.028252,2.0850935
669,17.069523,1.6056136
670,3.2056594,7.893458
671,3.8872209,12.920589
672,2.39733,14.448025
673,9.948956,8.873695
674,4.066061,7.1961384
675,13.862762,6.0044336
676,9.250272,7.391272
677,15.917826,2.6583948
678,3.0490892,14.352539
679,13.761187,4.541092
680,8.064144,10.465063
681,4.661534,15.100058
682,3.1417484,7.627468
683,2.0390255,14.068438
684,3.986969,6.5378513
685,8.579559,10.102143
686,16.831324,1.718502
687,14.72405,2.055103
688,5.3099623,11.836519
689,3.1565673,3.7927318
690,3.2327533,8.018204
691,5.119518,9.109625
692,13.867263,2.3173623
693,3.4017298,8.913151
694,14.882302,1.9495292
695,0.7753632,12.489485
696,5.0575943,4.018346
697,4.4422326,14.691084
698,11.535618,5.174607
699,11.132212,1.9379189
700,2.7075884,6.2601
701,2.7412655,13.637871
702,2.4107823,12.516958
703,9.760886,8.765878
704,13.357626,5.22402
705,10.268623,10.795605
706,5.9221506,14.343786
707,4.239758,14.4200325
708,14.105515,6.726267
709,15.518965,2.0898912
710,9.740885,9.988705
711,3.6651816,6.450625
712,4.2957325,6.434759
713,11.318861,6.7252827
714,14.880198,1.8698109
715,8.647631,11.066949
716,2.85402,14.940674
717,4.125145,6.6114445
718,8.965754,7.55413
719,3.394641,13.48447
720,11.647455,7.5762696
721,11.712093,6.3281164
722,7.053233,5.114124
723,9.514572,8.004139
724,15.173688,4.0016556
725,3.522577,7.8331404
726,8.570792,13.085712
727,9.83033,7.4557314
728,4.092683,4.4462776
729,14.817685,2.760864
730,10.637556,7.8314962
731,5.995711,11.423962
732,15.706987,4.1059175
733,10.899656,7.059168
734,16.557629,2.7234738
735,8.533778,8.35933
736,3.0967,7.5261984
737,9.72696,7.3201632
738,9.712307,7.3262815
739,15.3227005,2.230634
740,14.648874,3.0450265
741,13.78896,4.1341386
742,10.104614,2.546605
743,16.299063,5.7865725
744,16.568409,1.8180991
745,2.173558,13.6698885
746,3.0605264,8.8271675
747,3.8480647,5.796244
748,12.445808,2.9693348
749,8.961354,9.8801365
750,3.9822826,6.5099783
751,11.583467,5.7896748
752,6.566662,11.263887
753,9.803221,3.2159247
754,3.7579308,4.1732454
755,12.799232,3.9896932
756,2.8882015,14.341654
757,12.951384,5.6363072
758,3.2435374,14.366949
759,2.8018246,9.850322
760,10.098054,7.5433517
761,4.377363,14.161346
762,5.732046,13.100653
763,14.847736,3.574725
764,5.790108,11.529888
765,2.8025358,13.1035595
766,2.867712,6.6350546
767,8.569582,11.519644
768,1.9256256,12.243324
769,13.46611,6.251086
770,7.1085815,8.028558
771,14.730937,3.4137013
772,2.4435296,12.546122
773,9.408066,9.486686
774,15.35306,2.5576937
775,6.4979854,13.590532
776,16.50169,2.425312
777,16.36875,1.9118437
778,10.596407,6.00694
779,3.9950097,5.542869
780,17.029657,1.2091119
781,16.320467,2.6582341
782,11.868241,5.7741995
783,15.47271,2.6595178
784,5.0893097,11.378849
785,4.747285,13.423338
786,6.4123087,14.903067
787,15.10616,2.3365593
788,9.671133,9.009174
789,2.2595425,12.052244
790,3.4145675,6.474099
791,2.3024049,16.10696
792,13.037697,5.4053717
793,4.016494,13.184481
794,8.289024,11.748434
795,9.682093,9.933376
796,8.346156,10.174484
797,6.0138054,12.343594
798,2.2927809,12.655541
799,2.692072,5.7051954
800,6.9344435,12.845907
801,17.069195,1.7066618
802,3.1479015,6.8662214
803,2.8778956,7.7680917
804,15.431255,3.696825
805,6.757899,10.785793
806,2.9496315,14.442122
807,14.29604,3.9302022
808,3.165811,9.039031
809,16.46873,0.97978866
810,0.3803722,13.070458
811,10.517564,8.354286
812,13.715652,3.1494026
813,2.3570125,13.290297
814,1.8435954,10.418874
815,9.849995,9.123306
816,15.661087,3.2139292
817,15.511803,1.7357857
818,16.763756,2.3546417
819,13.869977,3.0234194
820,14.841961,3.3871052
821,14.066287,6.1193175
822,4.712729,13.757162
823,0.8838358,9.70117
824,7.3048916,12.883965
825,11.38369,6.3625536
826,12.454992,3.8591852
827,0.3438377,9.899063
828,5.283064,13.696066
829,10.509628,9.030705
830,2.7354064,13.735689
831,1.9303071,8.126077
832,10.975349,7.3778534
833,10.852776,6.037285
834,2.207332,11.299072
835,10.37191,5.998481
836,15.902762,2.4536695
837,12.152045,3.4026656
838,3.4252462,6.9916925
839,9.436399,10.587382
840,10.408737,8.053356
841,6.4193425,7.5713882
842,3.605288,7.7380686
843,12.217718,3.1959102
844,15.344398,2.4351182
845,10.350621,6.7883816
846,16.409698,2.047737
847,5.9751167,13.519234
848,3.1784081,13.79711
849,3.7714517,5.913278
850,16.016037,2.254823
851,10.724133,10.821099
852,3.1317544,9.934023
853,16.261414,2.7036686
854,3.496451,6.672347
855,10.938231,6.5452347
856,5.739477,12.457838
857,15.527626,2.3439183
858,2.4905498,8.2031765
859,3.7347314,6.821517
860,13.081311,4.65264
861,2.9490213,8.995705
862,3.639255,6.896447
863,10.505461,8.087798
864,3.4648933,7.1490645
865,15.073751,3.8473644
866,11.059443,6.5664916
867,12.942698,3.2575884
868,3.0977755,8.918037
869,15.035849,4.1894054
870,3.9764278,6.1066675
871,3.3180156,8.343098
872,6.016311,13.682312
873,15.339788,3.8221664
874,13.406845,4.066821
875,3.8361483,6.483918
876,3.6742349,7.923663
877,2.8397417,6.880538
878,3.291991,13.04734
879,9.052398,9.301667
880,3.4454002,14.107146
881,3.6200774,7.278661
882,13.609493,3.2139275
883,3.7694943,3.1573853
884,6.703022,13.219864
885,6.285372,10.932882
886,17.078003,1.0706879
887,10.530076,9.984154
888,9.880675,6.4634886
889,13.600499,3.595036
890,4.1125035,10.519403
891,13.72875,6.632586
892,10.995624,8.997921
893,15.048834,1.969155
894,12.963237,4.4358273
895,8.427828,9.810562
896,15.640257,2.3200192
897,3.0455184,13.636377
898,7.1695113,11.30539
899,15.287746,2.0843444
900,2.3168986,11.028774
901,15.729313,3.327286
902,4.1207266,14.166067
903,2.9247284,7.3618937
904,5.220663,5.5521994
905,14.589134,2.6326873
906,2.0287516,13.178856
907,10.868892,6.662866
908,6.89929,10.890318
909,11.66864,7.2067184
910,9.914748,7.408519
911,14.742254,3.5140896
912,13.557041,5.1500926
913,11.497881,2.877586
914,2.4911823,7.8293753
915,15.951514,2.7730403
916,16.278357,1.8897877
917,5.8586745,11.687937
918,9.415217,8.011861
919,13.113823,5.526329
920,3.9748313,13.919872
921,13.241884,5.859661
922,16.003689,2.441967
923,13.254253,4.188903
924,2.3911452,9.52272
925,15.658377,2.4916682
926,6.1676607,11.972469
927,11.749166,5.4177256
928,16.94245,2.1341658
929,3.6582894,7.658111
930,6.156391,13.121835
931,5.829634,13.022841
932,10.971533,10.3967
933,10.32119,5.2994747
934,3.5671108,7.404683
935,1.9271982,12.369056
936,14.987593,2.7974985
937,10.292517,4.6510496
938,12.649559,6.71704
939,16.513191,2.3760097
940,14.444525,3.5589685
941,3.5161614,2.9521198
942,4.985886,12.5153675
943,12.898392,7.6549354
944,12.307936,2.1835673
945,14.538484,3.0797992
946,3.8950834,7.148143
947,15.7511215,2.0253584
948,12.552952,9.93442
949,3.4516535,16.148214
950,10.384894,8.63354
951,4.0469303,3.5068412
952,14.447098,5.6092086
953,17.14694,2.2679293
954,14.091433,2.4221299
955,15.420069,2.266017
956,11.501987,4.945559
957,2.8149774,10.079905
958,12.287172,7.4910636
959,11.653525,7.573605
960,3.9351716,8.571322
961,3.3014784,13.355976
962,12.543554,7.467846
963,2.045734,11.518846
964,13.408636,6.0432167
965,10.968451,2.7956338
966,3.5678895,6.9967394
967,11.64997,6.603746
968,7.7888446,12.9464035
969,1.5044256,15.360113
970,3.6939278,8.01061
971,8.462232,6.446624
972,3.455298,9.944935
973,3.4829192,6.4014645
974,3.908743,4.9912043
975,11.068658,5.324361
976,7.7538567,10.028748
977,14.133862,4.363743
978,3.2339501,13.600819
979,2.399626,13.739153
980,15.172277,2.3505077
981,14.923336,4.865461
982,3.7674842,5.3145866
983,13.832277,5.1760864
984,5.4217668,12.850246
985,7.339981,9.144262
986,4.0490837,2.9322405
987,3.8587136,4.1294227
988,8.549345,11.077999
989,11.886685,6.4450064
990,12.102741,8.142701
991,1.7799084,12.481749
992,4.0000024,14.454279
993,3.458282,7.582632
994,3.917629,15.257754
995,3.535968,5.180599
996,13.651486,5.3765726
997,12.317623,4.6615963
998,8.600117,7.5982294
999,16.162458,2.2387664
1000,14.720053,2.7373238
1001,7.964875,11.848064
1002,12.692346,5.88936
1003,2.0092201,13.032871
1004,12.055856,3.4510632
1005,7.7808056,10.616741
1006,3.5552917,4.727668
1007,3.585303,7.7464275
1008,3.3997097,9.353544
1009,3.9179554,6.5241265
1010,4.094931,13.215094
1011,14.178856,2.1581988
1012,2.8483107,9.675831
1013,2.447646,14.005074
1014,8.093475,11.800212
1015,4.323483,8.409967
1016,16.733738,2.2117321
1017,3.783126,4.6916056
1018,3.626284,9.056198
1019,15.94256,2.4673996
1020,3.0870237,9.60875
1021,3.4928916,6.0041914
1022,12.500191,5.7788815
1023,12.339694,5.0292463
1024,14.887253,2.4588056
1025,10.35887,8.6531725
1026,7.0721827,11.820954
1027,2.8921547,8.298027
1028,11.833424,4.8475547
1029,8.324095,10.270695
1030,3.601615,4.0508366
1031,2.457087,10.84127
1032,6.43686,8.157666
1033,10.564545,9.234309
1034,2.5673058,9.878042
1035,10.777939,11.581577
1036,13.742525,4.742395
1037,3.4374819,7.272599
1038,5.3965425,10.848785
1039,1.7835894,9.756496
1040,11.706648,3.542831
1041,13.169385,2.771523
1042,0.9078095,11.644788
1043,3.3922396,3.8021383
1044,6.829324,11.097652
1045,3.852949,13.196393
1046,6.884862,12.341525
1047,16.832626,1.7694995
1048,13.50205,5.100221
1049,3.724491,5.599289
1050,13.7829685,3.9520097
1051,15.40688,2.2528765
1052,11.22407,5.7375154
1053,12.606665,5.968093
1054,6.0957837,12.950024
1055,2.745269,9.151876
1056,4.3011475,13.786431
1057,3.7123594,5.5145397
1058,3.8429477,4.274274
1059,2.9866867,9.859646
1060,3.6921656,7.8185043
1061,8.828241,8.675774
1062,10.563827,6.5887823
1063,4.021751,7.6100693
1064,12.720006,5.7325754
1065,3.7506466,6.197891
1066,3.5387573,3.5899282
1067,4.359399,6.8550215
1068,11.344801,6.374854
1069,13.184881,4.4367228
1070,2.2830243,7.9245644
1071,11.654188,3.2622666
1072,8.844636,9.441195
1073,3.1938434,6.9546623
1074,10.549268,9.84749
1075,10.790858,10.178749
1076,13.489775,5.887511
1077,6.709426,10.258267
1078,6.9347863,14.033122
1079,2.9930696,11.527418
1080,11.686796,8.498289
1081,1.4977427,10.032507
1082,3.8154442,8.587176
1083,4.973942,14.123901
1084,1.9589163,9.228941
1085,6.458089,8.974019
1086,12.973204,2.5713527
1087,2.9770203,7.366207
1088,3.632508,6.6510296
1089,7.5787454,11.936583
1090,0.8873776,12.512142
