,For_0,For_1
386,12.469336,4.251294
387,4.171934,13.83518
388,3.230983,12.931338
389,2.1276753,15.821173
390,9.939152,6.7794724
391,12.730042,1.5265169
392,3.6119556,4.9638677
393,16.038664,1.3580792
394,4.8545623,9.765867
395,13.30262,3.2222996
396,16.789225,1.7230129
397,5.1979923,6.5278387
398,15.404808,3.7678847
399,13.584072,6.2542343
400,2.5360317,10.425613
401,3.9179986,10.15465
402,11.733682,8.374974
403,15.316486,2.6268754
404,2.8088396,10.459286
405,12.299265,6.919448
406,3.1928496,8.587074
407,4.680565,5.6547575
408,11.412743,8.440952
409,3.7073183,7.6373014
410,9.921577,11.62785
411,2.1367545,8.407095
412,12.687622,6.0513086
413,6.071355,11.093331
414,7.4711075,9.654365
415,5.8847947,13.620504
416,2.465878,12.409786
417,5.0101852,11.551824
418,15.899367,1.9242522
419,2.7688248,9.752659
420,16.046465,4.621179
421,11.442395,8.738162
422,13.467009,3.613788
423,3.5405073,9.030781
424,15.710575,2.932866
425,3.7897031,6.4889355
426,6.9719853,6.3841753
427,11.008415,7.7137623
428,2.000975,11.422986
429,3.319715,10.176012
430,11.274052,6.2752085
431,13.731237,5.639614
432,14.540663,4.6038914
433,16.366213,1.9556442
434,4.5277276,10.439463
435,16.586456,2.222698
436,4.643774,8.411621
437,6.4201326,14.370634
438,7.987507,8.957117
439,3.5716524,13.666588
440,16.49589,1.4527692
441,8.7771,9.58889
442,7.39079,7.616786
443,3.884965,8.777668
444,7.5163593,11.282761
445,4.2215495,10.464321
446,1.425337,11.123274
447,11.059141,3.2558312
448,16.762012,1.9284909
449,14.052874,4.1343575
450,3.7837324,14.370582
451,6.003104,11.021093
452,16.951393,2.266442
453,2.1891131,9.240559
454,3.4986694,8.6141205
455,5.395875,12.778608
456,12.153223,7.460256
457,11.652868,3.8617268
458,4.2468615,5.870746
459,1.9646194,13.417885
460,3.7609081,9.287556
461,12.865957,3.6206245
462,3.0891666,8.576339
463,12.458175,2.8462002
464,8.514582,12.193249
465,7.6819487,9.935911
466,14.625233,6.2190666
467,3.3785534,9.029474
468,11.811871,7.478963
469,3.1882973,11.109354
470,3.4630082,10.57011
471,1.8801789,12.77956
472,3.5490928,7.7914495
473,9.499709,9.3013935
474,9.619213,8.743669
475,3.603228,8.79818
476,12.627356,8.734911
477,4.8710003,14.672652
478,3.7531755,8.109048
479,9.811311,10.3643265
480,14.916787,4.485621
481,4.973983,13.75831
482,8.530361,1.9707389
483,4.491221,8.118289
484,2.3442671,11.55609
485,3.4419947,9.462872
486,7.222574,13.892628
487,6.3984404,14.627937
488,9.923856,8.13187
489,2.3973625,8.226088
490,13.8727,2.008608
491,6.4658213,11.249863
492,5.1640353,10.554765
493,6.091879,9.007137
494,1.870709,9.408487
495,3.7449048,7.242322
496,4.5056276,9.219398
497,4.154078,6.439477
498,5.0503764,13.487619
499,11.760149,8.261868
500,12.850187,2.8174205
501,4.75932,8.125899
502,3.2826116,10.41165
503,7.6722584,8.594904
504,3.1285393,10.7726145
505,2.8517375,13.548163
506,3.814253,10.694714
507,17.088053,1.32282
508,10.6636505,7.4124103
509,16.414307,2.9743996
510,8.507957,8.697828
511,10.629758,10.172804
512,4.140055,10.473364
513,15.97645,2.4912505
514,3.4977524,2.8840904
515,2.560278,7.712457
516,3.8878226,8.010398
517,5.3472896,15.524517
518,11.742109,4.1523786
519,3.9604146,4.579663
520,4.0543537,6.094413
521,11.807024,9.147506
522,2.9746497,12.634211
523,6.9720488,12.366732
524,3.1937964,8.412561
525,3.018589,10.583672
526,3.569033,5.0641503
527,3.8859637,15.225979
528,5.0165305,8.51436
529,10.951235,7.806918
530,5.109057,4.633199
531,4.1425467,9.191748
532,2.4679577,10.200615
533,3.7840717,8.662093
534,14.073013,5.3837547
535,17.227966,2.4756246
536,1.3850776,9.25922
537,5.947301,8.211951
538,16.889122,1.6896954
539,13.8669815,5.4978104
540,6.4476585,10.638303
541,4.163714,11.766715
542,3.8736181,9.428697
543,4.3333464,4.7769747
544,13.025325,3.581748
545,3.0483732,14.307529
546,12.132866,4.3511868
547,2.1110928,15.490501
548,4.499218,7.095834
549,16.098026,3.5779245
550,3.684524,10.472214
551,2.6762118,8.660749
552,14.359087,2.784179
553,7.7146225,5.777375
554,4.8032293,14.78385
555,3.6155047,13.642405
556,15.787003,4.080928
557,5.90452,13.991638
558,0.0043574604,12.574932
559,3.0709517,11.531614
560,3.6654973,9.204393
561,14.820894,4.8438296
562,8.832582,8.925705
563,6.0983334,6.6113143
564,14.883038,5.8867893
565,3.2514799,7.571643
566,10.853534,4.4927826
567,16.346695,3.3804617
568,5.9132824,13.832959
569,11.840586,2.2198238
570,6.78425,10.086866
571,16.957182,1.0355091
572,1.4864445,13.1849
573,8.30059,13.550472
574,3.8564281,9.025471
575,3.08265,9.1465435
576,13.094187,5.418537
577,2.0590963,12.591757
578,9.739626,10.173161
579,3.6894042,10.78695
580,7.5481615,8.931136
581,0.88056904,11.533934
582,4.7635837,8.904011
583,3.349279,7.1870675
584,8.26199,10.529762
585,5.6691585,14.0716915
586,11.595581,9.014155
587,5.518979,13.157102
588,9.521041,10.002604
589,4.918692,9.587557
590,11.8491745,6.9204698
591,2.3076856,10.59045
592,2.904587,8.164114
593,12.317869,6.0236263
594,2.6807282,11.5098
595,6.2397127,10.299811
596,15.211186,2.6518886
597,6.549124,12.656916
598,5.4372406,14.006078
599,11.684839,3.8054767
600,14.980701,5.896902
601,15.324265,3.077674
602,5.719144,13.379246
603,3.3521945,11.077827
604,15.806564,2.53396
605,8.848492,8.413721
606,16.036924,3.7649465
607,2.4850972,14.104285
608,16.324003,2.3379846
609,3.125456,8.926094
610,2.8693037,8.951387
611,13.656327,6.6151896
612,10.456209,6.683504
613,1.4786935,12.802671
614,10.364227,9.375219
615,3.139445,13.164394
616,6.0409184,9.670269
617,14.246586,7.6848125
618,9.040121,10.403727
619,3.8475082,6.754839
620,4.471481,11.629435
621,3.8471444,9.515139
622,7.9579983,9.641806
623,13.469538,7.09995
624,4.3606334,6.782193
625,15.116844,3.2511446
626,3.7740006,6.565561
627,3.0427368,8.270827
628,3.4876325,14.303242
629,15.527546,3.389736
630,3.3115282,8.597587
631,9.706654,9.621581
632,3.7067633,5.2686996
633,6.9189844,11.818519
634,14.246141,3.7106857
635,17.128544,1.177598
636,9.942133,6.7475433
637,16.763865,1.4216092
638,3.19034,7.709276
639,9.2570095,8.175844
640,4.2531295,4.5531464
641,3.2684805,7.121891
642,4.6100893,14.117001
643,4.08987,10.977919
644,2.5597334,12.693148
645,14.417152,4.7176933
646,12.189989,5.8449755
647,16.052246,2.0578122
648,4.3212166,9.772433
649,3.7852116,10.308447
650,3.4582055,8.044182
651,9.291441,11.918257
652,13.096253,5.939566
653,10.49995,10.093126
654,8.300471,10.43255
655,2.696003,10.182701
656,2.7568307,13.424187
657,13.725835,3.1170888
658,3.6135368,15.231003
659,1.9048667,14.55599
660,8.010683,12.309617
661,2.087637,13.831342
662,7.2327867,9.357467
663,12.828746,5.7601514
664,10.703147,7.925416
665,13.497812,4.7150745
666,3.7965078,14.534993
667,8.34624,10.010037
668,4.448928,14.8046255
669,5.0166745,9.475126
670,7.960105,8.893789
671,11.288065,1.8254454
672,11.039322,6.2525535
673,16.713495,1.8303546
674,16.153921,3.1827989
675,12.531403,6.988212
676,6.2020245,12.463936
677,12.630806,6.694702
678,15.694943,3.430683
679,13.251419,3.8566039
680,1.9190023,14.128641
681,11.669312,7.0950212
682,12.752943,7.768668
683,5.635125,13.902667
684,11.761659,7.058562
685,15.787393,1.5991318
686,3.2493114,8.886197
687,3.353679,8.07676
688,9.723396,8.974617
689,6.607359,13.681931
690,11.568379,7.94358
691,4.009524,7.825387
692,3.7147498,13.086312
693,15.880778,2.788066
694,7.5547485,14.566858
695,10.325058,3.3185666
696,10.762507,2.0336475
697,3.6951056,9.423485
698,11.774774,5.3079348
699,2.732071,9.198013
700,16.932556,1.0274881
701,3.2062347,9.452384
702,4.086115,9.000868
703,14.276014,6.011009
704,3.6193788,10.405558
705,10.993498,7.7443895
706,4.0154314,7.760373
707,5.1386805,11.236734
708,9.038246,6.854494
709,5.719861,9.159129
710,11.103859,1.4933208
711,8.99884,11.263921
712,3.9473515,7.330366
713,3.7276742,11.996115
714,7.798328,8.572732
715,6.343631,14.130232
716,4.2768197,6.951084
717,4.546754,11.494138
718,4.7292542,6.914875
719,3.6733902,7.620842
720,3.9474356,15.51905
721,4.241465,8.666877
722,3.548446,13.821221
723,3.6535273,15.440151
724,2.5946023,8.134808
725,16.911524,1.5376338
726,3.26244,9.222421
727,7.2945046,11.196004
728,3.84459,11.091888
729,4.2713227,9.364424
730,2.4940577,13.219222
731,10.943895,10.388531
732,12.629857,6.5951443
733,3.6469517,9.364051
734,14.352619,4.8137617
735,3.5019999,7.072547
736,2.8966758,10.393016
737,5.204843,10.097664
738,3.255248,13.166459
739,2.8865676,9.290575
740,15.934109,2.143855
741,15.126835,3.247214
742,1.7696388,15.308892
743,9.547871,7.0939593
744,11.066249,11.50605
745,11.758427,6.909425
746,3.9705758,14.598526
747,2.3844466,10.600873
748,3.7344089,8.838375
749,15.155437,4.1773057
750,3.9726772,12.9890785
751,6.1146536,8.775064
752,4.1276703,10.290897
753,12.899382,7.730708
754,11.361847,5.9923043
755,2.1947403,8.810987
756,5.6232224,12.827763
757,1.8082483,13.767193
758,11.921818,6.0933676
759,2.8913214,10.701136
760,4.0769196,9.336577
761,15.433619,2.867659
762,9.94813,4.6786337
763,1.841134,14.51517
764,7.6117744,9.508106
765,1.7805244,13.147422
766,3.2739658,5.1556616
767,15.37869,3.791597
768,9.8827095,4.658799
769,15.857416,2.7479863
770,4.436943,8.196821
771,6.6281896,9.993801
772,6.949561,10.141409
773,13.943972,6.7803187
774,12.1309595,5.3368835
775,3.683842,12.58325
776,2.8328066,14.164758
777,3.563215,10.00881
778,14.425003,5.5995665
779,4.1566873,11.18646
780,0.66300064,9.450272
781,4.133405,10.174167
782,4.3040366,10.599938
783,3.8595781,8.821652
784,10.102947,2.7649715
785,11.766193,2.4948406
786,11.527304,11.323679
787,12.233864,6.022789
788,4.0637603,12.3170185
789,4.003754,6.469572
790,3.2132573,7.473364
791,3.1760967,6.829422
792,8.3757305,9.18115
793,11.043284,1.4914079
794,3.9944084,10.936964
795,11.277128,1.4194584
796,3.7458968,10.667408
797,4.8897014,14.834288
798,15.025629,2.3782113
799,4.974619,13.272812
800,3.3459325,7.7092566
801,11.130468,2.151129
802,3.2147179,9.258928
803,6.0906444,12.807194
804,15.386597,4.760402
805,16.927095,1.566915
806,5.0692124,9.810562
807,4.3711147,6.3564606
808,10.095859,2.6179929
809,15.918576,3.920654
810,11.876507,2.2823231
811,3.12989,8.582991
812,15.889752,2.6683354
813,12.755245,6.026956
814,14.6295395,5.6325126
815,15.759712,1.7542017
816,1.0476549,13.569775
817,2.9105656,8.509003
818,14.086321,3.021245
819,11.083914,8.18131
820,5.1156335,10.066658
821,3.2891912,11.516067
822,3.5283322,7.467394
823,3.2743835,8.547184
824,3.8958943,9.267482
825,4.2386227,9.450556
826,9.944773,10.169352
827,5.8815546,15.737669
828,15.684797,2.988502
829,12.087465,7.77662
830,3.5593412,5.8129134
831,17.484995,0.8667153
832,4.5509853,13.925127
833,2.346146,12.368381
834,13.038643,5.3109517
835,2.4493043,10.5720005
836,15.2606945,1.6905499
837,16.312565,4.433084
838,4.164528,10.18305
839,6.900195,9.6011305
840,6.9375944,12.082425
841,5.759861,12.220715
842,11.780391,5.7430916
843,15.809992,3.3971748
844,9.076269,9.334412
845,2.0180435,12.225342
846,8.070082,12.958054
847,11.7573805,10.30476
848,3.57215,6.083725
849,3.868618,5.9952183
850,4.897749,8.080153
851,1.2457733,9.618195
852,12.9049015,5.875058
853,3.0166082,15.67098
854,8.28232,9.516662
855,8.00976,9.50666
856,5.6317887,9.427401
857,2.7916825,11.139305
858,3.8288534,9.050465
859,14.088938,5.96864
860,3.5736465,9.248169
861,10.052925,7.480874
862,3.463952,8.827425
863,3.854992,8.01794
864,3.7397928,5.727763
865,2.095872,15.082699
866,3.241098,13.935893
867,3.8295708,8.802278
868,8.502578,6.8364086
869,9.56571,7.148716
870,5.6856728,11.834614
871,2.0782766,11.669285
872,3.3859663,6.361912
873,1.6511099,13.381567
874,15.356816,3.7186785
875,5.509062,14.006289
876,3.7634616,7.1523547
877,0.025937494,12.876458
878,4.6950154,9.813122
879,3.8204274,6.230254
880,12.505081,6.016028
881,8.298077,8.058102
882,14.894203,1.8943911
883,7.4513183,8.70083
884,7.2563276,9.655359
885,5.4553914,10.990528
886,4.2578335,9.845976
887,11.716201,6.184553
888,15.565613,4.354787
889,8.31514,10.2792425
890,13.775094,6.680951
891,7.664672,7.8731537
892,16.034761,2.4949665
893,15.4662285,2.908471
894,14.499198,3.3675923
895,8.172684,10.440067
896,3.9930038,7.267585
897,12.780453,3.9293585
898,4.926114,14.803122
899,15.593254,3.603126
900,11.774157,6.8584256
901,2.884212,9.87435
902,17.471996,1.3740227
903,11.595595,2.4229138
904,14.162915,1.6175508
905,3.7237122,7.3451357
906,6.920998,15.854563
907,3.7393563,11.794106
908,3.5500188,13.256849
909,5.852818,10.844114
910,9.138677,10.195061
911,3.1837628,9.384401
912,12.841471,5.634887
913,3.0966654,13.730955
914,14.204566,2.7769706
915,6.555951,10.166145
916,15.999666,1.8685998
917,2.8105288,14.541847
918,1.8419609,13.828915
919,11.034882,8.47651
920,4.7818117,14.463774
921,5.276271,14.254706
922,2.9622505,11.741498
923,9.004305,9.383892
924,4.006297,9.006153
925,3.905532,11.114005
926,13.648254,0.9303395
927,8.655122,10.489805
928,3.6575575,7.8011107
929,4.8015046,8.624726
930,13.681538,3.372807
931,4.090046,10.330948
932,4.242734,7.6901054
933,3.4544415,13.618662
934,4.876826,9.3654175
935,3.2299109,14.205088
936,15.901371,2.2570262
937,2.958918,11.359726
938,3.5021257,10.726486
939,14.257956,4.597677
940,9.581691,8.069623
941,11.02416,2.425228
942,3.7077484,9.003822
943,9.233889,7.9435406
944,15.587373,3.4301975
945,2.9070485,13.700588
946,1.3887501,13.569639
947,3.3510132,8.462008
948,6.3925123,14.484865
949,3.9400995,8.259108
950,4.5416646,12.40214
951,3.251937,7.055052
952,7.132187,12.721607
953,8.142944,8.561796
954,13.025105,4.9138017
955,6.2417636,13.597279
956,5.626671,13.911669
957,1.9244822,13.06959
958,2.0565982,10.891352
959,4.8586073,8.644408
960,3.5175114,8.028049
961,3.5588584,4.6941285
962,11.662111,6.96302
963,14.114803,2.575488
964,14.106484,4.2489066
965,1.9033976,13.502928
966,16.212261,1.5570986
967,5.265149,14.891429
968,8.271225,9.98254
969,4.042105,9.249231
970,2.9333735,12.082481
971,3.4601467,11.56047
972,10.947188,6.28337
973,13.494193,6.9366646
974,5.0696154,8.1740675
975,9.130965,11.290226
976,1.3339429,12.541864
977,12.62482,9.367686
978,12.119771,3.8680382
979,7.5827203,11.767115
980,17.518665,1.6305792
981,4.9184623,12.03364
982,4.858772,12.597618
983,2.4524958,15.1163
984,14.322369,5.5323744
985,7.11057,11.476643
986,5.235034,9.328715
987,4.2970963,7.381298
988,14.35532,4.6073422
989,3.049418,8.8609495
990,15.645827,3.5657985
991,6.836094,11.708386
992,10.580233,1.4385358
993,14.774109,1.7000471
994,2.8928587,10.08134
995,6.9224186,16.286041
996,7.736163,11.544358
997,13.644999,4.4576516
998,9.492916,9.584333
999,7.9882307,7.8893976
1000,4.282357,9.835262
1001,14.406731,4.205313
1002,3.1107025,7.171338
1003,3.569712,11.726765
1004,6.9587245,14.012606
1005,8.646981,7.814705
1006,3.8932657,9.652462
1007,12.774879,5.3196583
1008,3.202826,9.435645
1009,15.431914,1.9877222
1010,12.548064,5.776058
1011,8.927736,11.4706545
1012,6.968725,13.504439
1013,10.167309,7.252617
1014,7.7813272,9.254525
1015,4.5870595,10.628929
1016,12.7334385,4.900332
1017,6.4008613,13.46719
1018,11.9617195,6.67418
1019,10.187879,12.684389
1020,3.2652667,7.9980154
1021,9.554977,11.532833
1022,7.6775393,12.099229
1023,2.6017501,12.818407
1024,5.7335396,12.617708
1025,2.6356993,11.980802
1026,15.414912,2.4336805
1027,3.4779348,7.3545227
1028,2.9509401,12.6988735
1029,16.677687,2.2069006
1030,3.8152132,11.961724
1031,12.424658,6.5592666
1032,4.468826,9.5717125
1033,8.997485,10.100666
1034,4.346632,14.517713
1035,3.3501937,10.473423
1036,4.0768614,8.760675
1037,11.989792,8.491045
1038,4.829367,14.830324
1039,3.9164686,8.198848
1040,4.629736,9.655756
1041,4.023032,10.925999
1042,15.332428,5.265865
1043,12.746072,6.530708
1044,7.498335,10.421835
1045,3.342924,8.764332
1046,3.3287416,8.7854595
1047,5.186617,7.3563223
1048,15.683673,2.835619
1049,8.074142,10.603833
1050,3.7408996,7.725027
1051,4.3662324,11.274178
1052,3.2947247,8.939072
1053,10.075987,6.134369
1054,7.7583833,9.788822
1055,3.171269,7.291531
1056,11.3838825,9.24919
1057,7.5325546,8.936929
1058,12.703912,5.1775575
1059,1.9121549,14.263945
1060,4.4864373,10.9137745
1061,4.709065,10.365391
1062,4.6039324,10.711096
1063,10.818338,4.599223
1064,15.625963,4.1099963
1065,17.192303,1.9739043
1066,6.497664,14.856917
1067,6.6921353,4.4508104
1068,8.01107,10.532471
1069,8.772093,7.902152
1070,3.248228,7.182761
1071,2.5449772,9.872845
1072,9.502953,9.659378
1073,6.868696,11.44567
1074,7.5678697,10.403049
1075,10.4257145,6.908896
1076,12.12285,3.4496896
1077,5.1537943,15.138525
1078,4.9802065,13.389112
1079,3.9441323,5.6844044
1080,1.9088161,14.052399
1081,4.1161346,10.575847
1082,12.801088,8.057505
1083,13.202194,6.6714163
1084,9.694948,10.855984
1085,3.8078167,8.908211
1086,5.0515294,9.242058
1087,3.8399234,8.318234
1088,10.292325,7.851579
1089,11.56164,7.8983426
1090,4.437513,13.387365
1091,13.907923,3.9976826
1092,2.2268412,13.843674
1093,8.639501,8.027
