,1007,1068,1126,1018,1110,1009,1072,1017,1013,1006,1034,1073,1064,1047,1122,1096,loss_train,accuracy_train,roc_auc_train,f1_train,clf_loss_train,ct_loss_train,ct_acc_train,loss_val,accuracy_val,roc_auc_val,f1_val,clf_loss_val,ct_loss_val,ct_acc_val
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.807619094848633,0.5,0.4375,0.3333333333333333,0.7033694386482239,2.7725510597229004,0.03935253919102204,3.5669567584991455,0.5,0.5,0.3333333333333333,0.6992078423500061,2.867748975753784,0.031126212384119237
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.675371170043945,0.5,0.4375,0.3333333333333333,0.7032953500747681,2.7684428691864014,0.03937646765795779,3.5625452995300293,0.5,0.5,0.3333333333333333,0.6994005441665649,2.863144874572754,0.031157321313764665
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.532699584960938,0.5,0.4375,0.3333333333333333,0.703215479850769,2.7643885612487793,0.03941888630388935,3.5581865310668945,0.5,0.5,0.3333333333333333,0.6995916962623596,2.8585948944091797,0.0312229957207939
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.455307006835938,0.5,0.4375,0.3333333333333333,0.7031224370002747,2.7603869438171387,0.039471093868112817,3.553879499435425,0.5,0.5,0.3333333333333333,0.6997817158699036,2.854097843170166,0.0313128659619918
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.358487129211426,0.5,0.4375,0.3333333333333333,0.7030137181282043,2.7564475536346436,0.03955810647515192,3.5496227741241455,0.5,0.5,0.3333333333333333,0.6999689936637878,2.849653720855713,0.03142866031122756
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.226829528808594,0.5,0.4375,0.3333333333333333,0.7028883695602417,2.752568006515503,0.03969080070088655,3.5454161167144775,0.5,0.25,0.3333333333333333,0.7001521587371826,2.845263957977295,0.031584204959454694
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.167197227478027,0.5,0.4375,0.3333333333333333,0.7027461528778076,2.748744249343872,0.039899630957780395,3.5412585735321045,0.5,0.25,0.3333333333333333,0.7003348469734192,2.84092378616333,0.03175703234637373
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.030223846435547,0.5,0.4375,0.3333333333333333,0.702586829662323,2.744976758956909,0.04016828238201362,3.5371522903442383,0.5,0.25,0.3333333333333333,0.7005136609077454,2.8366386890411377,0.03197133830615335
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.90707015991211,0.5,0.5,0.3333333333333333,0.702410101890564,2.741269111633301,0.040517420467758025,3.5330896377563477,0.5,0.25,0.3333333333333333,0.7006856203079224,2.832404136657715,0.032268601411654094
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.808188438415527,0.5,0.375,0.3333333333333333,0.7022161483764648,2.7376163005828857,0.04103840845240465,3.529071092605591,0.5,0.25,0.3333333333333333,0.7008532881736755,2.8282177448272705,0.03272659398698955
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.757740020751953,0.5,0.4375,0.3333333333333333,0.7020047903060913,2.734020471572876,0.04176931435153311,3.5251011848449707,0.5,0.0,0.3333333333333333,0.7010139226913452,2.824087142944336,0.03334704430602891
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.684056282043457,0.5,0.4375,0.3333333333333333,0.7017761468887329,2.7304816246032715,0.04283739410293809,3.5211753845214844,0.5,0.0,0.3333333333333333,0.7011696696281433,2.8200056552886963,0.03419908332353978
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.554677963256836,0.5,0.4375,0.3333333333333333,0.701530396938324,2.7269976139068604,0.04444060138763355,3.5172929763793945,0.5,0.25,0.3333333333333333,0.7013173699378967,2.8159756660461426,0.03534147235107464
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.480908393859863,0.5,0.4375,0.3333333333333333,0.701265811920166,2.723567247390747,0.046694227909946304,3.513451337814331,0.5,0.25,0.3333333333333333,0.7014575004577637,2.8119938373565674,0.03697641943132877
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.41069221496582,0.5,0.375,0.3333333333333333,0.7009817957878113,2.720188856124878,0.0496700590706836,3.509645938873291,0.5,0.25,0.3333333333333333,0.7015853524208069,2.808060646057129,0.039226632009014675
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.339286804199219,0.5,0.375,0.3333333333333333,0.7006800770759583,2.7168662548065186,0.053619343772670865,3.5058789253234863,0.5,0.25,0.3333333333333333,0.7017024159431458,2.8041765689849854,0.042061001154486945
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.265168190002441,0.5,0.375,0.3333333333333333,0.7003607749938965,2.7135937213897705,0.058858590374012816,3.5021414756774902,0.5,0.25,0.3333333333333333,0.7018058896064758,2.800335645675659,0.04561951705114999
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.18758773803711,0.5,0.4375,0.3333333333333333,0.7000243067741394,2.710371494293213,0.06485919728694692,3.498443365097046,0.5,0.25,0.3333333333333333,0.7018969655036926,2.796546459197998,0.049831320470367015
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.138101577758789,0.5,0.4375,0.3333333333333333,0.6996704339981079,2.7071962356567383,0.07177343657379158,3.494774103164673,0.5,0.25,0.3333333333333333,0.7019755840301514,2.7927985191345215,0.05473616171112939
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.044245719909668,0.5,0.4375,0.3333333333333333,0.6992983222007751,2.704073190689087,0.07975466795445325,3.4911344051361084,0.5,0.25,0.3333333333333333,0.7020406723022461,2.7890937328338623,0.06032367113022198
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.973918914794922,0.5,0.4375,0.3333333333333333,0.6989095211029053,2.7009966373443604,0.0884363508217797,3.487525701522827,0.5,0.25,0.3333333333333333,0.702092170715332,2.785433530807495,0.06631386836083593
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.929102897644043,0.5,0.4375,0.3333333333333333,0.6985043287277222,2.6979639530181885,0.09786307913687844,3.4839465618133545,0.5,0.25,0.3333333333333333,0.7021324634552002,2.7818140983581543,0.07290723317179734
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.869376182556152,0.5,0.4375,0.3333333333333333,0.6980845928192139,2.6949777603149414,0.10774227300858052,3.4803895950317383,0.5,0.25,0.3333333333333333,0.7021570801734924,2.7782325744628906,0.07977193698022163
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.78672981262207,0.5,0.4375,0.3333333333333333,0.6976511478424072,2.6920382976531982,0.11818269819568483,3.4768543243408203,0.5,0.25,0.3333333333333333,0.7021663784980774,2.7746880054473877,0.08718968842678686
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.748104095458984,0.5,0.4375,0.3333333333333333,0.6972042918205261,2.6891376972198486,0.1291484619977877,3.4733426570892334,0.5,0.25,0.3333333333333333,0.7021607756614685,2.77118182182312,0.09500667113713507
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.69076156616211,0.5,0.4375,0.3333333333333333,0.6967452168464661,2.68627667427063,0.14074724251610005,3.4698472023010254,0.5,0.25,0.3333333333333333,0.7021380066871643,2.767709255218506,0.10280982765652977
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.655658721923828,0.5,0.5625,0.3333333333333333,0.69627445936203,2.6834557056427,0.1518500511742895,3.466372489929199,0.5,0.25,0.3333333333333333,0.7021011114120483,2.7642714977264404,0.11018264398249604
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.596930503845215,0.5,0.5625,0.3333333333333333,0.6957948803901672,2.680668830871582,0.16186846521725418,3.4629106521606445,0.5,0.25,0.3333333333333333,0.702051043510437,2.760859727859497,0.11693155344168459
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.582818984985352,0.5,0.5625,0.3333333333333333,0.6953076720237732,2.6779205799102783,0.17113965849727053,3.459465742111206,0.5,0.25,0.3333333333333333,0.7019863128662109,2.757479429244995,0.12284916316979254
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.496095657348633,0.5,0.5625,0.3333333333333333,0.6948140263557434,2.675204038619995,0.1789359880879741,3.456037759780884,0.5,0.25,0.3333333333333333,0.7019107341766357,2.754127025604248,0.12773499339799382
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.476716995239258,0.5,0.5625,0.3333333333333333,0.6943162083625793,2.672516345977783,0.18554894622294588,3.4526243209838867,0.5,0.25,0.3333333333333333,0.7018270492553711,2.7507972717285156,0.13148189114639863
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.413372039794922,0.5,0.5625,0.3333333333333333,0.6938164234161377,2.669861078262329,0.1905586970732222,3.449225902557373,0.5,0.25,0.3333333333333333,0.7017353773117065,2.747490644454956,0.1340103558170242
