,For_0,For_1
118,4.054083,6.676242
119,7.9311967,10.874019
120,10.970385,7.4622955
121,13.817509,3.3394303
122,11.089977,7.127752
123,3.5448341,8.220875
124,16.578337,2.447522
125,8.437452,10.3091955
126,10.090637,6.958539
127,9.319008,6.2681293
128,2.3558345,9.869364
129,11.425238,5.9921293
130,3.7444162,5.844615
131,2.8275952,6.06892
132,14.589355,1.4760976
133,3.7487092,7.2103033
134,3.7297661,7.121114
135,3.322373,8.731616
136,10.324384,7.9197845
137,3.5116029,6.3879814
138,2.8300917,7.05538
139,15.601319,3.9987552
140,3.56765,6.6618586
141,1.6083679,7.20065
142,5.7946043,11.448761
143,16.680317,2.3435454
144,7.1073084,12.677162
145,6.6026425,10.411863
146,3.1211493,7.5095105
147,2.5443447,9.8366165
148,2.9031236,9.216289
149,3.760265,6.2141747
150,8.278399,8.2942295
151,8.073398,10.573846
152,10.539391,8.851801
153,1.1036283,11.471251
154,13.517772,6.3139677
155,16.036015,1.9280584
156,2.6103406,8.821147
157,14.8288,2.5015206
158,4.34429,8.129433
159,11.991543,6.3237424
160,14.496545,3.7456832
161,3.4130433,7.4597197
162,7.262685,12.974449
163,3.5290022,6.9161744
164,11.130978,6.726837
165,15.960051,2.5187879
166,1.921159,13.217458
167,5.25258,12.815472
168,14.755128,4.937542
169,6.1611233,9.414553
170,3.174694,6.53104
171,16.607233,2.167059
172,0.79424137,13.610941
173,10.308416,6.633258
174,4.703267,6.923565
175,4.826676,13.717642
176,4.0539937,8.2009945
177,12.443004,2.835429
178,3.5771298,9.181875
179,10.828597,5.0989037
180,17.146233,1.6716866
181,9.485473,9.338026
182,12.702717,7.8243976
183,16.517315,1.7452624
184,3.484634,7.9149857
185,3.7396307,4.7188697
186,3.8706493,6.5451336
187,4.6446743,3.8864455
188,5.262101,9.689133
189,16.423565,2.6796122
190,16.108694,2.5116496
191,3.353413,6.8151016
192,15.527237,2.0312996
193,4.8497424,5.545788
194,7.834942,10.616333
195,17.348349,1.9814774
196,15.863049,2.3889718
197,0.015245289,11.531727
198,4.748495,13.479776
199,12.06459,5.0400524
200,9.67481,9.772812
201,1.5698259,9.132678
202,7.968707,3.5006537
203,15.332539,3.593835
204,2.2554293,13.747524
205,8.96228,10.272747
206,5.3394203,9.947267
207,3.655427,5.39749
208,3.7699623,8.162435
209,16.051105,3.1599655
210,3.5339675,6.6935973
211,8.4248905,10.976316
212,12.500896,3.5633683
213,4.944702,7.446204
214,12.357418,6.951007
215,9.371565,6.460291
216,3.876248,9.106497
217,16.339317,5.939707
218,1.0745125,12.20841
219,3.9120698,8.054052
220,13.116105,5.988062
221,15.712841,1.9510727
222,11.045338,9.384924
223,3.6983976,6.54469
224,3.1680136,7.080963
225,9.165235,8.401804
226,9.225436,10.571838
227,3.0972264,6.1593933
228,8.414544,10.470062
229,16.321241,1.8125105
230,0.6349579,11.312214
231,16.380161,1.6096346
232,5.143693,9.401144
233,8.6344385,8.449902
234,1.5501668,8.294809
235,6.0501432,12.224224
236,2.8708313,9.536902
237,9.038794,3.4197204
238,8.692312,7.247463
239,11.313713,6.3791895
240,8.744807,10.442333
241,12.125165,2.606583
242,12.305002,1.2213056
243,8.85576,7.532261
244,16.852825,1.6591203
245,7.049598,7.08766
246,13.250896,6.523735
247,12.160543,5.9032125
248,11.798632,3.789483
249,8.783711,10.9706
250,12.668003,4.036474
251,16.672298,1.8539764
252,7.663102,10.272277
253,2.4442246,7.3146734
254,3.971073,10.580807
255,10.3223915,6.392461
256,9.936026,4.7064238
257,3.4944417,5.2535396
258,4.31108,8.614797
259,0.9872041,12.842788
260,15.437653,3.9590707
261,3.21676,9.268776
262,3.3026414,7.0567427
263,3.2407079,8.221134
264,8.961628,9.580992
265,14.962446,3.1225529
266,3.9941943,8.282677
267,3.5125914,7.465829
268,1.1114604,11.00646
269,7.3305225,9.658389
270,16.62598,1.5329856
271,3.7560525,7.695409
272,2.9063623,7.8129873
273,16.08573,2.1709714
274,0.35399127,9.538108
275,10.928192,9.04777
276,0.13156477,10.041985
277,1.4030687,12.067834
278,2.6914392,8.813029
279,0.15907216,11.050062
280,8.410767,8.866341
281,12.129942,6.8589854
282,0.80182636,11.986763
283,5.877079,14.910217
284,4.423628,7.0395904
285,4.4304943,8.868333
286,9.141378,8.621681
287,3.9650257,11.051649
288,0.55949813,10.436281
289,4.487068,7.5747385
290,11.903502,7.7458787
291,4.1998672,8.658031
292,3.4615521,11.356869
293,13.327908,5.729924
294,3.5048556,9.059687
295,0.6308152,11.011019
296,4.8713937,11.472976
297,13.811295,5.4337068
298,3.3547964,6.418748
299,14.056065,4.933756
300,2.932529,6.130319
301,6.949621,13.188541
302,3.4354198,6.643732
303,1.988963,11.709115
304,3.6579819,7.6352816
305,16.269718,1.1964687
306,4.1705136,6.9742293
307,0.9896211,10.81633
308,11.022697,8.315315
309,9.801097,7.0807686
310,10.255279,6.820279
311,3.5776978,7.614028
312,17.139427,0.95654976
313,3.166916,5.7241316
314,4.570527,7.3012543
315,16.70099,2.1825225
316,5.250389,10.927378
317,2.4728994,7.5015574
318,14.337313,4.102383
319,3.9640594,7.4135566
320,14.17919,4.648831
321,4.1334963,14.116673
322,6.8682337,9.209015
323,0.97849333,13.930751
324,7.3452587,9.976429
325,17.099823,0.71537983
326,4.2923484,3.8997736
327,10.655979,8.414001
328,14.565862,3.2847881
329,0.4185965,10.838362
330,0.10656081,11.009024
331,4.118043,16.47572
332,13.127809,3.294048
333,2.43847,6.8062735
334,10.959773,7.096894
335,4.361087,8.775972
336,10.294675,12.808689
337,3.4467154,6.8397493
338,3.8664947,12.960734
339,14.7711735,2.452261
340,10.998232,5.4425707
341,8.388086,12.4534445
342,15.603992,1.967924
343,5.45133,6.3715506
344,3.0249567,13.045869
345,15.144893,4.104432
346,5.5275145,12.430741
347,13.788887,3.4820468
348,10.3430805,6.0311627
349,7.9166255,10.623803
350,4.086626,9.592005
351,10.547412,7.9669275
352,8.706911,8.75923
353,13.243391,4.4887605
354,16.883524,2.454667
355,16.42603,2.0277205
356,4.187126,6.649233
357,9.096527,9.175575
358,16.350376,2.9542427
359,12.0647135,4.3127656
360,1.8387189,8.837009
361,8.16148,9.654999
362,3.7778926,7.8810167
363,2.4936092,8.394469
364,16.199368,4.305151
365,2.4125402,11.896077
366,8.403225,7.058116
367,17.014885,1.7468851
368,4.6669383,12.301081
369,15.308374,3.8307872
370,4.102505,11.131971
371,17.096575,1.6626778
372,16.601032,1.6606544
373,4.792675,13.056737
374,15.641553,1.938776
375,12.42812,2.3561492
376,12.151676,4.2437997
377,17.09861,2.137327
378,16.516603,1.841152
379,3.866803,7.100052
380,12.37096,6.346936
381,3.220866,9.345688
382,15.072559,2.6480026
383,2.1889558,11.132706
384,15.739337,3.9049623
385,12.65593,2.7608118
386,17.048412,1.3070742
387,14.546354,3.725644
388,17.078333,1.074444
389,3.5225883,12.2733135
390,2.6446657,7.2754154
391,3.8863163,8.971381
392,14.040842,4.8672276
393,10.492226,7.625779
394,9.922246,10.453763
395,12.906104,6.9393497
396,3.392252,6.4885254
397,2.320407,13.934246
398,12.934683,4.9317455
399,0.021771131,11.429312
400,2.08886,13.602305
401,3.1622796,6.970727
402,3.1090298,7.5813217
403,9.591894,7.4707403
404,2.0972822,13.567076
405,10.541908,7.0934176
406,4.509569,8.043854
407,10.498749,8.873255
408,13.771992,3.7413695
409,3.7921662,6.9377713
410,11.164837,6.4731402
411,13.721601,5.4802046
412,4.02913,7.3349514
413,10.623642,7.625393
414,2.835106,6.179965
415,1.0097606,9.29436
416,4.957217,10.340144
417,3.5494308,8.012294
418,14.408861,2.2507598
419,12.958605,5.847664
420,11.133383,4.5595813
421,7.233692,9.881737
422,13.990509,3.3764174
423,14.178326,2.7978904
424,5.021342,13.095074
425,3.0449762,8.288794
426,1.9448922,7.897743
427,15.684338,3.467301
428,11.670172,6.272685
429,11.047611,6.1955914
430,15.083918,1.9632149
431,4.5335436,14.501797
432,4.950253,12.10158
433,16.806025,2.4340327
434,2.9382043,8.198742
435,9.767503,6.916246
436,3.3282073,8.370458
437,3.952657,14.15852
438,8.761565,8.714785
439,14.452966,2.348522
440,15.508079,2.7086961
441,5.6248894,12.632525
442,11.600962,3.7485497
443,4.3608074,7.5960274
444,13.818871,3.16575
445,6.7095575,7.880851
446,2.7152429,8.638079
447,5.339869,9.337049
448,3.3297896,7.8980856
449,3.4899173,7.3861065
450,13.170719,4.3264484
451,3.5470645,14.198035
452,2.250305,12.921701
453,3.092834,7.63266
454,9.396181,5.681447
455,10.35714,10.083607
456,10.179853,7.9860897
457,9.91171,4.714665
458,10.28632,7.1918077
459,7.1867733,9.801302
460,4.8578987,10.052099
461,16.898636,1.8920633
462,15.8499565,4.0137105
463,10.650373,3.9118567
464,7.4291883,14.125221
465,8.159152,6.819531
466,9.139905,7.826268
467,16.160355,2.6271574
468,9.644861,7.2495065
469,12.74188,3.8700004
470,4.6172113,8.912628
471,2.2447085,8.948723
472,15.9760685,2.3740292
473,15.680236,2.3922746
474,15.3482,2.2784815
475,13.903282,3.4372885
476,3.8251777,6.782715
477,3.4691377,6.487528
478,8.463222,11.871324
479,4.198754,6.9648643
480,3.6197104,10.74184
481,3.8570862,8.260752
482,3.6796227,3.5348
483,9.461702,9.73554
484,3.583549,6.8317537
485,10.617091,8.36346
486,14.470343,3.4646611
487,14.047457,4.0516434
488,3.2663493,9.039477
489,11.1121435,7.1514654
490,4.291237,13.459806
491,12.668432,3.0086823
492,11.067156,6.7084846
493,3.3776035,10.037088
494,2.72007,8.139009
495,4.4526463,14.477625
496,3.4468207,5.2824116
497,1.9475036,12.79271
498,2.777028,13.516623
499,14.089281,4.0699296
500,4.9851394,7.315372
501,3.045853,14.620421
502,3.8012967,7.920329
503,16.672298,1.3014655
504,10.948051,8.06158
505,15.526247,2.9100442
506,7.351945,9.691771
507,2.9463205,6.4633236
508,11.404812,2.8678172
509,3.687747,15.2418
510,14.276771,3.446045
511,6.3356395,7.3162746
512,2.988916,6.784421
513,14.911095,4.1479964
514,2.8183968,11.198327
515,3.297154,6.8153944
516,13.287085,3.9331357
517,2.4458146,7.305766
518,9.881899,8.259129
519,11.165131,4.630171
520,3.4351082,7.4280815
521,3.2882762,7.5339875
522,16.638672,2.4290419
523,11.7794285,8.34468
524,16.430672,2.265154
525,16.459469,2.1527596
526,9.990758,7.009502
527,10.840337,6.1827526
528,11.971163,3.0481033
529,2.7720993,14.035461
530,3.427433,5.4546466
531,8.52016,9.371405
532,3.2161295,6.920924
533,4.4004374,8.87886
534,8.47868,4.5870633
535,17.093578,2.065041
536,16.121658,2.5536692
537,11.355392,7.305012
538,16.992128,1.6082106
539,11.158136,4.9014015
540,3.9559731,9.259434
541,11.123048,6.0243816
542,1.8457272,8.956377
543,3.416276,6.8888555
544,5.0392294,11.617626
545,4.0025034,7.303293
546,6.7153034,7.5690813
547,3.782884,6.829915
548,16.013493,2.1700706
549,16.368328,2.2339747
550,2.8074071,11.764843
551,15.196826,2.7323508
552,10.05267,9.748379
553,3.7235837,6.7444024
554,14.46748,2.9384058
555,12.633644,2.6611555
556,3.473623,10.2956085
557,11.880198,6.2169256
558,4.9826,14.377597
559,3.7933633,9.127316
560,15.95162,2.2122498
561,3.0104554,7.8943024
562,16.703413,2.0289161
563,3.6323392,5.903965
564,4.853281,13.458626
565,7.0951,15.642324
566,3.544649,6.632143
567,11.69205,8.37666
568,12.230364,4.2559233
569,16.517141,2.2624443
570,12.293501,3.1400588
571,10.305897,7.4409733
572,3.6924233,8.666819
573,1.9561881,10.509735
574,12.255938,4.7633324
575,3.3110259,7.6328077
576,12.2633,4.946292
577,3.7865772,5.864888
578,11.928337,3.9452152
579,3.775071,10.861517
580,2.4117126,13.075159
581,9.191206,12.234169
582,15.656336,2.3767998
583,13.765142,4.0560026
584,4.572879,11.046135
585,8.456812,8.7619095
586,1.6194694,13.058453
587,4.9213786,11.73262
588,2.4106617,7.116837
589,5.6245675,13.409485
590,3.3167167,6.3433266
591,3.5336525,7.5569353
592,14.621025,2.5263581
593,15.551065,2.1742718
594,3.896045,8.105628
595,5.2596073,13.151556
596,16.73317,1.4864031
597,7.8021426,10.154278
598,0.973865,12.658535
599,6.3047514,12.004602
600,2.9339643,8.8220215
601,3.0230303,7.743512
602,3.5683227,7.125982
603,16.516804,2.2780478
604,4.9837594,7.4681635
605,3.0939767,11.635875
606,16.315746,1.8765943
607,16.174883,2.0932932
608,3.2938433,3.702154
609,16.605377,1.948749
610,16.075382,2.3919625
611,9.262478,8.368899
612,7.6853476,8.912794
613,14.129776,4.7106695
614,15.9025135,3.6408057
615,8.898056,7.015832
616,3.9737916,3.8804374
617,12.596943,4.2340946
618,7.0188494,10.512987
619,13.733442,5.8775244
620,3.601314,9.865137
621,3.1224847,12.317219
622,6.2116756,11.199202
623,13.039536,4.6608324
624,3.755362,6.9756756
625,2.9737046,8.423218
626,3.8200717,11.646366
627,4.0520606,7.4105334
628,15.281795,2.0305922
629,2.8595004,7.541196
630,11.355381,6.496369
631,4.1609874,4.324053
632,4.2275224,4.829609
633,13.257378,5.6043997
634,3.7891586,4.584857
635,7.98263,5.166518
636,16.92876,1.6340202
637,15.280561,2.3106027
638,7.5651793,10.559908
639,12.589676,6.032777
640,2.2508461,10.02941
641,4.1743307,8.374727
642,12.753548,4.9362454
643,17.105764,1.0881778
644,10.568329,8.502528
645,0.78674114,13.511767
646,7.014083,9.661889
647,13.671371,5.626993
648,9.339303,9.305698
649,12.771826,3.7680993
650,2.1056287,12.709291
651,3.7613955,7.776407
652,7.2917156,8.325229
653,16.51363,2.4242363
654,2.189877,14.039992
655,9.124044,9.3237705
656,8.826232,9.663212
657,0.06287638,10.847298
658,3.4522247,7.0529613
659,3.1725287,7.1208787
660,5.0344167,14.47452
661,11.995472,4.3507395
662,2.6130824,7.385588
663,5.5312495,9.43621
664,10.798444,7.130252
665,12.472124,3.2430747
666,4.8360496,9.86791
667,7.959217,5.5271215
668,3.4665103,7.9879227
669,2.17082,6.4255714
670,14.543758,3.1574433
671,2.723391,11.619232
672,2.4943445,7.213287
673,10.807367,8.103174
674,17.070156,1.0385263
675,1.9398767,12.771259
676,3.4063554,5.8321967
677,15.154909,2.0084288
678,3.4466865,7.242507
679,11.690147,6.891184
680,6.0640874,11.536856
681,1.5704021,13.593147
682,9.597261,10.030183
683,4.493475,5.5016623
684,2.0348678,6.5092278
685,15.862446,1.1965102
686,8.986978,9.605672
687,3.979433,6.774022
688,12.996956,5.1973825
689,3.4226418,7.398917
690,3.4328914,4.9742136
691,3.927766,8.773917
692,17.001102,0.9550828
693,16.98174,1.8719677
694,2.8944833,12.10834
695,5.4228306,3.5790644
696,3.4541602,7.6716566
697,5.1514864,14.676699
698,3.0602677,7.8782024
699,13.155639,3.594673
700,7.21148,8.772087
701,9.62874,6.607141
702,4.442552,8.832737
703,5.7489486,13.726558
704,14.444317,2.5328982
705,7.922694,7.329424
706,15.871097,2.0580437
707,3.2443848,8.683466
708,3.378056,7.283855
709,3.5425148,7.475354
710,9.155178,9.1459055
711,4.923067,9.32523
712,1.8649968,12.608402
713,4.8498073,9.190038
714,10.568426,2.6975558
715,3.187384,9.16172
716,11.665996,5.379365
717,2.7740183,10.459122
718,4.629655,8.756178
719,16.934364,1.6038085
720,7.820938,7.7983527
721,10.578294,7.3386
722,3.3502655,7.5774584
723,10.642422,9.530985
724,13.672053,4.652353
725,10.644892,4.027238
726,12.34769,5.769461
727,4.0559335,7.109495
728,12.383466,4.6800585
729,13.655508,4.2983546
730,4.6718335,9.953437
731,16.642002,1.5857754
732,13.004782,7.812748
733,6.745386,12.016609
734,11.970842,7.3536882
735,3.845816,10.993
736,11.448944,6.0227723
737,3.4432325,6.5654483
738,5.59161,7.9691353
739,14.262699,4.6119566
740,16.575602,2.029241
741,16.326674,2.3299282
742,12.169277,3.80867
743,1.175145,11.931394
744,14.642643,3.49264
745,3.301866,5.1449203
746,15.722813,2.3944805
747,16.055843,2.1623006
748,2.6683695,13.091985
749,11.313585,6.566516
750,3.4545937,7.2120705
751,3.9272094,7.2813015
752,14.277848,4.941782
753,11.635033,5.982356
754,14.235641,4.1877146
755,5.4849567,9.483309
756,12.19635,2.2907698
757,12.70687,7.0403833
758,0.898367,12.3853
759,5.777245,9.31906
760,3.500254,8.919008
761,1.5971353,7.152323
762,8.536415,8.007335
763,16.532278,1.5878457
764,3.2037303,14.094236
765,0.80798054,9.372663
766,9.166085,2.8060517
767,3.9823918,7.1034365
768,3.2003725,9.871383
769,4.572326,7.3108253
770,6.5914154,12.478138
771,6.0104074,8.351788
772,4.3569183,8.47891
773,14.119629,3.898658
774,8.13334,9.928534
775,3.0257452,6.460914
776,3.311126,7.020934
777,4.287996,7.4735284
778,15.769058,2.1912498
779,0.107683,11.267049
780,10.7977085,5.636141
781,3.921883,12.202824
782,0.93156856,12.034842
783,3.7487712,8.914125
784,11.70461,3.5411153
785,2.3966024,7.481433
786,10.690321,6.1672745
787,3.3812027,7.0900335
788,4.3039494,8.775486
789,17.137259,1.1708299
790,0.060396053,10.89801
791,3.1283216,8.878504
792,16.645908,1.6524389
793,3.6232626,8.683251
794,4.34542,6.6126666
795,15.60948,2.3793418
796,16.852983,2.3740447
797,5.6463113,9.094504
798,9.919426,8.995613
799,11.813929,3.0006685
800,14.337149,4.1830277
801,11.361229,6.025889
802,16.692057,2.6488428
803,15.846182,1.9952272
804,3.6746635,6.946455
805,3.4401262,10.008858
806,7.6797495,11.075073
807,4.5885534,6.7273264
808,15.929628,1.6618466
809,3.8129654,5.4484296
810,16.019865,2.121695
811,3.2723665,7.404889
812,10.265118,7.083827
813,13.861467,5.0242753
814,12.289328,5.345403
815,7.4176855,13.7890415
816,5.1210155,5.9875727
817,8.00094,9.4378605
818,16.223057,2.5512462
819,0.82585156,11.3532505
820,10.265356,6.565535
821,10.783842,7.2083707
822,7.1818514,11.736011
823,3.000213,6.5829773
824,3.6995134,5.5384216
825,3.0640953,6.262695
826,1.2088656,12.827177
827,2.8657265,8.058248
828,3.3599107,7.4622207
829,10.10992,8.380568
830,3.5397763,6.2000146
831,2.809092,8.089923
832,3.3439236,7.7742147
833,14.573992,2.2478805
834,2.0371897,13.495975
835,2.445244,12.516367
836,14.019133,3.5484838
837,12.939962,4.739492
838,13.044247,3.1022148
839,10.346523,8.693684
840,13.532542,5.5634737
841,2.368307,11.785002
842,2.3282166,6.9586706
843,7.471605,8.355999
844,5.6759996,14.385748
845,16.020512,1.1103306
846,12.765218,4.3369913
847,3.1405358,6.9132338
848,13.591517,5.8005443
849,2.3958037,9.063482
850,12.308924,5.601762
851,6.338693,9.170802
852,16.45601,1.5578705
853,4.621665,12.83972
854,11.635939,6.4453115
855,15.876421,3.0155668
856,7.700925,9.073684
857,14.874081,5.2514067
858,12.888645,2.6285217
859,3.1341033,4.502065
860,15.142494,4.274269
861,3.2267776,7.365841
862,4.622438,14.121458
863,7.072049,10.079975
864,14.854551,2.8973336
865,8.080139,8.957083
866,3.5898132,6.839527
867,0.16804008,12.759283
868,10.423036,9.886251
869,9.199986,8.423885
870,16.380077,2.6025145
871,1.9191679,9.560738
872,3.4384656,7.3685837
873,10.353574,2.7241027
874,0.1749317,10.564148
875,3.7901602,8.20554
876,8.923574,6.2943954
877,3.358643,7.5355444
878,2.5801604,12.842337
879,0.7879825,11.717789
880,13.838165,2.487457
881,2.5684834,12.142845
882,13.621746,3.032669
883,2.6132216,11.7331295
884,2.799881,8.82825
885,6.037407,9.0626
886,4.2805586,10.820074
887,3.7483127,10.901142
888,3.8338141,11.374222
889,13.75921,1.5048981
890,11.631727,3.082803
891,10.225749,7.6463404
892,0.7416641,12.010507
893,2.1453862,12.356155
894,3.670278,8.777298
895,16.783718,1.5992604
896,15.166283,2.9872851
897,10.096297,7.071369
898,1.2887821,14.582678
899,11.359643,7.130862
900,14.808258,2.5023327
901,7.103779,10.121002
902,10.207598,6.1127844
903,0.87632465,10.134826
904,3.6234083,7.919483
905,11.500426,5.356778
906,12.344866,4.882337
907,4.991235,14.165005
908,15.318671,2.5667894
909,10.5071335,7.3255186
910,13.002792,6.900853
911,13.636271,4.061502
912,14.178351,6.048256
913,13.593834,6.182478
914,3.6181293,6.2337313
915,3.2822938,10.605757
916,4.3638506,7.6933413
917,3.328747,7.3564334
918,0.33032182,10.699661
919,4.2947316,10.277861
920,2.86948,13.578652
921,9.1512575,7.0517077
922,11.416122,6.5459375
923,3.6724095,6.6026983
924,7.629752,10.853219
925,0.02639275,9.542791
926,4.1095695,9.513202
927,15.48296,3.78289
928,9.190525,8.570354
929,7.552166,9.532552
930,14.111664,5.6946936
931,12.256649,7.866829
932,0.6564155,9.056471
933,3.7139878,7.9286075
934,0.27909806,13.576337
935,4.429509,15.359697
936,10.077688,6.24308
937,15.957573,4.4865527
938,11.486717,7.189829
939,3.333845,6.9284554
940,6.228593,13.363445
941,15.981161,2.2909253
942,14.304129,2.3559384
943,14.021353,3.9296987
944,13.921321,3.9921432
945,6.9715557,11.71015
946,3.2675104,7.187153
947,10.343726,7.6145353
948,2.8226871,7.1392174
949,2.707836,7.171087
950,2.5359368,9.047066
951,13.2998495,5.310466
952,3.552134,8.944778
953,13.119612,3.8138518
954,3.6054094,6.9215517
955,4.840024,3.7927592
956,13.0936,4.809306
957,16.005056,2.1031601
958,11.979965,5.68414
959,3.2975192,6.820979
960,16.73528,1.3648679
961,16.848728,1.7804912
962,14.177498,4.0220222
963,2.5402842,14.737478
964,3.065834,6.7404947
965,12.135963,7.658305
966,2.906127,5.985385
967,15.35846,2.4760761
968,7.5551395,8.335719
969,17.1248,0.9912866
970,3.6315455,8.775066
971,8.7321,8.363288
972,14.805869,2.5170937
973,2.6253154,8.95779
974,9.815974,2.6073904
975,9.5733385,9.39493
976,6.43902,10.28376
977,13.003919,7.541108
978,4.0328345,7.4894133
979,9.754873,2.1781962
980,5.6243033,15.012594
981,4.4917912,7.238634
982,5.2541194,9.853485
983,9.980436,6.3005056
984,14.7227335,2.3571692
985,3.5676985,8.771006
986,2.7344027,6.226722
987,9.988944,5.833845
988,4.6845636,7.6424093
989,0.28797513,11.352846
990,12.693691,6.386322
991,14.850468,4.727667
992,3.135388,8.609184
993,13.847755,2.9262323
994,13.429136,1.5878918
995,2.9952247,12.737705
996,3.4976146,12.166433
997,3.3777318,6.5301785
998,14.815678,3.653905
999,1.0395513,11.728679
1000,14.31308,5.091293
1001,12.849815,4.3532724
1002,12.340996,6.409296
1003,10.500495,8.026845
1004,5.795841,8.630927
1005,2.9295595,7.1620045
1006,1.8165826,6.9853287
1007,12.564623,4.908503
1008,5.5815372,9.728286
1009,4.098752,9.143677
1010,11.354864,7.025406
1011,3.6041327,7.859037
1012,15.677433,2.5590672
1013,6.654216,9.396115
1014,5.349804,10.103069
1015,11.713814,3.812398
1016,8.089295,9.922123
1017,10.764043,7.2053943
1018,15.739586,2.05079
1019,3.5718555,6.911893
1020,8.741482,9.853525
1021,3.4461887,8.1136465
1022,2.9483147,7.6514044
1023,13.108618,4.6647882
1024,3.5752435,7.4296355
1025,8.2387705,8.23871
1026,15.151461,3.190267
1027,3.3884635,12.0567255
1028,16.390215,2.096032
1029,3.3423347,7.784587
1030,6.8417406,8.042179
1031,10.922023,6.3053555
1032,11.241565,3.9488456
1033,4.3212233,8.605381
1034,15.546785,3.4117608
1035,11.555834,8.688332
1036,2.9588156,6.471799
1037,12.827982,3.6349316
1038,3.3228006,7.4437046
1039,5.63441,8.63098
1040,15.48774,2.6908755
1041,9.765151,7.9036837
1042,2.630301,12.164051
1043,11.456429,6.438198
1044,16.972996,1.6398312
1045,3.6008594,8.589217
1046,11.583818,9.116743
1047,0.61141557,11.285077
1048,2.8398218,6.427554
1049,16.348213,2.246913
1050,4.381287,10.616832
1051,3.3392339,6.327508
1052,15.320623,2.4504716
1053,11.032775,4.772111
1054,3.3626597,6.9885073
1055,14.69615,4.453133
1056,6.464586,10.543044
1057,4.3986044,8.281217
1058,13.390528,4.731493
1059,11.201322,6.4156675
1060,4.4620132,6.5464935
1061,1.7824379,8.071488
1062,2.7528124,7.801328
1063,8.395405,13.010586
1064,6.4639354,12.31141
1065,9.844938,4.1101966
1066,15.734722,3.625269
1067,13.838501,3.3455153
1068,2.8084073,6.6662526
1069,9.502245,8.412833
1070,14.909784,3.0715232
1071,15.611454,3.5561657
1072,9.524866,8.097819
1073,3.905254,6.7309933
1074,5.294629,5.206764
1075,9.807075,7.2617555
1076,8.331347,8.384026
1077,0.9518601,13.03005
1078,15.14533,3.641362
1079,5.038651,12.443279
1080,4.5482607,13.223378
1081,10.634184,5.40652
1082,16.391981,2.065158
1083,3.531423,6.8904943
1084,10.460534,2.4729917
1085,1.9298531,10.14492
1086,12.235669,5.8909864
