,For_0,For_1
5794,8.77594,8.631011
5795,12.969432,5.70085
5796,5.734262,13.588446
5797,3.3182127,5.2803173
5798,17.127157,0.83519876
5799,12.267593,5.0104785
5800,11.339579,7.635476
5801,3.0489755,7.5651073
5802,10.771427,7.3241787
5803,11.75291,5.196509
5804,9.88597,4.3541546
5805,2.7639444,7.584715
5806,10.475621,5.0977654
5807,10.743443,9.580661
5808,6.887373,14.231476
5809,4.543555,10.609446
5810,15.790455,1.9097067
5811,0.6411771,12.095032
5812,7.941614,10.409374
5813,16.037144,1.7406458
5814,4.200103,5.9189816
5815,3.682167,7.723428
5816,3.237083,6.3888183
5817,4.2350883,11.370827
5818,2.9720786,7.852298
5819,3.8008323,5.3178906
5820,3.452867,6.732055
5821,3.4426904,8.639084
5822,11.213969,7.058749
5823,15.512143,3.6207752
5824,3.7258582,7.629118
5825,2.3791938,8.759654
5826,2.9816267,7.3915224
5827,3.082734,9.1247015
5828,9.434534,7.431795
5829,16.113047,3.5079231
5830,15.38029,1.642122
5831,4.078679,8.338471
5832,4.3602715,9.228705
5833,13.533808,5.5016985
5834,3.5999851,7.7218456
5835,7.183829,12.085447
5836,3.3541145,13.152779
5837,4.357808,7.0160465
5838,6.0018835,13.996098
5839,12.083967,6.2671423
5840,15.8971,3.9561536
5841,14.266354,4.756524
5842,15.640051,2.720614
5843,7.5766516,4.323237
5844,13.289375,2.7713575
5845,17.237566,2.1103005
5846,5.9704485,2.6267638
5847,2.7553055,11.121277
5848,15.723854,5.2750506
5849,3.570806,7.5463257
5850,3.6259842,6.9447927
5851,9.280561,10.275404
5852,8.50105,12.922461
5853,3.6729188,7.8359976
5854,5.699671,11.307738
5855,5.278938,7.9794016
5856,3.5241258,8.71599
5857,16.977018,1.1221544
5858,11.16482,7.9961786
5859,15.587954,2.7272425
5860,11.54077,4.1265717
5861,3.1807785,7.187831
5862,4.1507845,9.998299
5863,6.928841,13.316334
5864,4.0490294,6.9668064
5865,11.698118,7.564065
5866,10.803628,9.416435
5867,4.0360346,8.071409
5868,3.6978302,7.35225
5869,5.980157,14.164884
5870,3.8043237,7.1714163
5871,3.5823364,9.291149
5872,10.552539,6.4140873
5873,3.2809298,8.120525
5874,11.448742,10.322784
5875,11.327007,9.131937
5876,16.005585,2.9189055
5877,4.6785913,8.127587
5878,1.6607207,12.714786
5879,7.589287,7.4608345
5880,5.5346107,13.681673
5881,2.5559232,7.197691
5882,13.18141,7.4591837
5883,5.718479,14.337862
5884,5.786416,8.783226
5885,3.4586165,12.169261
5886,3.0156717,8.347557
5887,11.563296,9.246918
5888,4.3889246,14.080837
5889,3.255627,6.586838
5890,2.6943603,6.6049285
5891,3.2420137,6.9301767
5892,11.268257,8.535602
5893,8.359112,12.425279
5894,15.767848,2.3927858
5895,16.410547,3.7761292
5896,4.1907263,8.342694
5897,11.01568,7.614168
5898,2.9755857,11.866531
5899,17.090773,2.1914108
5900,3.7973585,10.262239
5901,7.5996227,14.116678
5902,6.1415987,11.376223
5903,4.728208,14.70075
5904,7.0101213,8.2394705
5905,16.225048,2.3209288
5906,4.5830193,14.16618
5907,3.698817,12.457938
5908,3.2507722,9.0666685
5909,13.874366,2.9143007
5910,15.663818,3.8019924
5911,4.651818,13.45981
5912,5.54167,9.361655
5913,7.649747,9.014279
5914,8.95664,9.25375
5915,8.366873,8.035293
5916,10.632677,6.344808
5917,6.499119,11.006412
5918,16.120937,3.3159003
5919,3.904164,6.0021377
5920,3.892367,7.8596096
5921,4.226407,7.678479
5922,1.3594753,9.242363
5923,16.798145,1.5565034
5924,9.785292,9.4201145
5925,16.731407,2.338835
5926,8.660154,11.597316
5927,5.9813924,13.598261
5928,15.182348,2.3081088
5929,2.4863043,8.277735
5930,16.715813,3.8390694
5931,4.169411,7.022089
5932,13.825695,2.6456127
5933,13.2768,6.3945603
5934,7.6663713,13.4601345
5935,16.205116,3.5695786
5936,7.34371,10.798601
5937,16.762154,2.1999779
5938,10.144805,6.0782514
5939,3.2001247,7.2323112
5940,3.4646459,7.647128
5941,14.683952,3.9669886
5942,17.295198,4.70981
5943,12.721861,7.170226
5944,10.806728,6.8982744
5945,12.666077,4.1262407
5946,1.8201021,6.5363226
5947,4.0428643,7.957635
5948,10.569522,7.372344
5949,13.128866,3.6654391
5950,11.273559,9.061069
5951,4.036946,11.695879
5952,16.014244,4.0642953
5953,4.1926203,8.864725
5954,1.4259598,9.608913
5955,15.815619,1.9927337
5956,4.1184907,6.091543
5957,3.593289,7.63311
5958,10.300852,7.027847
5959,13.021326,6.3177433
5960,2.9844012,10.049126
5961,11.495117,8.056933
5962,11.206533,1.3427325
5963,16.726454,1.5726802
5964,3.4627028,7.5974674
5965,3.3491232,3.817019
5966,10.9752655,3.5795333
5967,3.4496956,7.965043
5968,11.00868,6.49117
5969,12.673218,3.9458294
5970,11.434002,6.1401043
5971,3.0372581,6.27652
5972,4.020014,6.8177347
5973,2.481456,13.466454
5974,12.639145,5.7334414
5975,6.7063155,10.995947
5976,16.534885,2.8162286
5977,8.178083,14.923885
5978,7.9359903,4.9333806
5979,15.544134,2.3322668
5980,2.9603233,7.854727
5981,3.9804523,8.652489
5982,9.541075,1.3739287
5983,4.2390122,7.2920847
5984,5.3736725,12.242329
5985,6.4997654,12.675854
5986,3.1645074,6.037753
5987,9.944635,6.6935616
5988,15.969154,2.1802194
5989,0.17344701,13.661708
5990,13.562326,2.4466836
5991,11.972052,6.3501654
5992,3.8507829,9.991955
5993,11.549553,4.7013454
5994,3.4510071,6.6490793
5995,16.129906,1.9114708
5996,3.183969,7.4988546
5997,10.030559,3.063074
5998,11.712561,3.5063407
5999,17.114994,0.8571714
6000,5.4805,12.23583
6001,5.80561,12.360504
6002,16.99944,1.5113168
6003,14.86655,2.44377
6004,5.5209107,8.710392
6005,2.8537407,9.062007
6006,12.806257,5.0656037
6007,16.405258,2.807198
6008,3.1201766,6.6594777
6009,8.49728,7.958721
6010,3.1620705,7.371339
6011,15.821152,4.105942
6012,16.23642,1.6554903
6013,4.527581,4.145071
6014,3.3593273,7.076148
6015,2.8682723,6.7421293
6016,9.872419,7.4549828
6017,9.625022,10.061668
6018,8.050296,11.71964
6019,12.5518,8.068909
6020,14.853733,3.8008494
6021,2.9644108,7.4640894
6022,9.007757,9.637253
6023,4.1269794,8.727453
6024,16.882168,2.15086
6025,6.3408566,12.980108
6026,3.3301907,7.432471
6027,10.745132,7.408666
6028,3.2128959,14.228445
6029,17.04689,0.96659654
6030,8.775333,12.333248
6031,3.9832053,8.203199
6032,3.5505638,5.2869697
6033,3.6596203,5.525997
6034,11.866478,2.5102897
6035,14.916048,3.8860707
6036,4.4610806,10.9028
6037,3.6606827,3.3373978
6038,16.23538,2.1865623
6039,3.501047,7.283595
6040,6.92264,15.60382
6041,3.1709442,7.2891736
6042,5.290189,13.478001
6043,12.622168,6.326442
6044,14.327069,2.7018118
6045,11.399304,7.419518
6046,9.127167,7.7704506
6047,6.6446476,8.607637
6048,14.999275,2.7179773
6049,11.716697,5.844401
6050,3.343049,8.517702
6051,11.66291,6.704093
6052,3.7052412,6.6182966
6053,2.4886518,7.97886
6054,2.8390908,6.432413
6055,3.637792,8.230903
6056,12.555406,6.599429
6057,8.169687,14.436575
6058,3.1296418,12.812937
6059,2.6396294,5.8554797
6060,11.326944,4.241673
6061,0.78704417,12.659737
6062,13.683696,3.8338225
6063,4.086107,7.0622764
6064,11.442873,4.14268
6065,4.341408,14.062574
6066,4.2627344,6.916129
6067,2.5799873,11.712507
6068,4.2106714,7.4847097
6069,3.6157951,3.8733988
6070,9.612224,5.838805
6071,8.8390465,8.845026
6072,3.5134869,6.8710365
6073,11.995808,5.47268
6074,7.9577,10.360948
6075,2.8288517,9.693042
6076,11.62924,4.2389956
6077,3.4602787,13.076281
6078,15.563423,2.4306004
6079,8.23473,11.944887
6080,2.5270996,14.6181135
6081,3.520337,5.1020355
6082,4.7527504,14.363349
6083,7.3362803,7.287548
6084,1.7056093,12.314201
6085,3.806149,7.9088616
6086,6.799545,15.138302
6087,4.4474373,13.879282
6088,3.0193763,8.392295
6089,13.059916,5.5825796
6090,3.1016843,7.2778263
6091,6.2657323,10.6332445
6092,2.9747007,8.49205
6093,2.9538646,7.488309
6094,6.3839636,10.59989
6095,3.9428802,4.195468
6096,3.2426736,7.0584564
6097,11.726221,7.131291
6098,13.313467,6.0630436
6099,14.809751,3.6633677
6100,14.422537,4.4484773
6101,5.092572,10.966589
6102,2.4596224,9.255342
6103,9.753222,7.326889
6104,8.52854,7.406284
6105,13.94087,5.2802887
6106,16.556267,2.5004456
6107,16.214996,4.286568
6108,14.165623,4.7721343
6109,16.998882,1.1007129
6110,11.001827,2.672812
6111,3.4712267,5.434554
6112,10.989353,2.499838
6113,16.129896,3.0630016
6114,3.6120381,8.608086
6115,3.7548676,13.297453
6116,16.795252,3.724987
6117,9.375647,8.144927
6118,13.927778,7.3462267
6119,14.778833,5.1430144
6120,10.10457,8.554777
6121,3.328762,7.6856585
6122,16.279665,2.6564183
6123,2.4881423,13.985606
6124,3.715919,7.333644
6125,4.942623,14.597773
6126,2.2658114,5.78048
6127,15.563581,2.7215004
6128,12.09191,8.500201
6129,3.5067327,9.858585
6130,3.8059576,9.868069
6131,3.7847881,8.013273
6132,3.0761147,7.656927
6133,2.2821078,14.350835
6134,4.8944964,12.178327
6135,2.7798734,6.864778
6136,3.7928367,9.9309225
6137,4.0216904,5.533455
6138,1.1698896,14.113817
6139,3.3385873,8.081568
6140,16.472656,0.9531789
6141,10.196934,9.37501
6142,13.479889,7.830598
6143,5.5396194,11.879513
6144,1.6015323,12.313843
6145,12.345844,6.754558
6146,4.208352,7.750452
6147,8.308739,4.9082327
6148,12.63736,3.9293869
6149,8.535254,11.525253
6150,5.9098835,13.634291
6151,3.513164,6.9631205
6152,13.002649,6.274268
6153,12.516232,4.719057
6154,3.1534634,7.6319914
6155,4.0210676,7.6982603
6156,11.745642,8.823844
6157,13.474886,5.5353513
6158,12.6747875,4.532385
6159,8.023855,9.440615
6160,16.932718,2.4845877
6161,3.4150994,7.650064
6162,2.2070675,13.905558
6163,2.716259,8.441582
6164,12.820864,5.654855
6165,11.194277,2.3697405
6166,2.6331215,9.018591
6167,11.772215,6.093959
6168,11.442658,7.0945845
6169,3.4793081,10.76726
6170,15.260084,3.4709883
6171,12.534781,9.523036
6172,15.204329,2.4012039
6173,12.943655,3.7838516
6174,2.8969562,9.73578
6175,3.908691,8.33737
6176,5.798149,11.13599
6177,3.6419983,15.324532
6178,3.453287,8.968851
6179,10.121336,9.235519
6180,16.909164,1.3514031
6181,10.764988,2.2059584
6182,13.256081,6.1527004
6183,12.380241,1.2824535
6184,3.751646,7.234335
6185,10.791357,7.489623
6186,10.767925,6.96132
6187,11.498915,6.282156
6188,8.859777,5.5867968
6189,16.525835,1.9313914
6190,2.5537217,14.572304
6191,10.552183,5.713168
6192,8.280736,2.1561549
6193,16.35382,1.8594607
6194,10.427001,8.220244
6195,17.312206,1.7779716
6196,7.3431187,3.1970975
6197,1.2205572,14.346132
6198,11.832018,5.35097
6199,2.5059786,13.394611
6200,3.5339675,7.6286592
6201,7.809141,10.407501
6202,2.550445,6.800996
6203,4.434928,4.4042826
6204,3.5586996,8.26836
6205,9.205328,9.764845
6206,3.4337075,12.50477
6207,10.457396,7.3493776
6208,13.528049,4.0413485
6209,4.015741,3.5062137
6210,9.448124,9.033007
6211,3.301447,14.526754
6212,15.743275,3.9133177
6213,14.079262,5.908113
6214,8.139669,2.8996792
6215,3.6015315,7.465755
6216,1.0181446,12.91275
6217,3.9249415,8.531088
6218,10.4378195,1.6894128
6219,3.6261377,8.045116
6220,4.2675657,11.055737
6221,14.689089,3.2021446
6222,14.173504,2.7261918
6223,3.4221983,7.3180842
6224,8.528627,11.330383
6225,13.248371,5.4789195
6226,3.2089372,7.189849
6227,4.742191,9.85972
6228,6.4110966,6.2330112
6229,2.302047,8.8956
6230,4.7645226,7.869293
6231,11.542641,6.0110464
6232,9.467197,8.416014
6233,2.859974,8.301905
6234,14.766848,4.2657704
6235,14.145033,4.7528305
6236,11.921325,10.738495
6237,12.82251,3.848731
6238,15.610411,3.003197
6239,4.0598364,13.505899
6240,13.268379,5.050354
6241,3.2418694,7.5100513
6242,10.5415325,11.6202545
6243,3.447537,7.940949
6244,3.395081,6.735797
6245,3.0768304,7.4661264
6246,3.757592,6.5542526
6247,4.212913,11.16827
6248,3.5992684,7.226408
6249,15.238878,4.0716853
6250,10.267885,7.452902
6251,13.65534,7.146078
6252,9.736619,2.318561
6253,13.919891,4.7727327
6254,15.35351,3.4753108
6255,11.356537,2.5766773
6256,17.12841,2.0573108
6257,11.016502,6.6779003
6258,12.657459,3.0069714
6259,11.1187725,9.236597
6260,1.7873526,13.896967
6261,13.949409,3.875671
6262,13.472826,4.7002506
6263,7.0442715,8.209885
6264,9.52363,4.5379286
6265,14.376519,2.343634
6266,3.7980447,9.317945
6267,4.602092,13.253805
6268,4.200204,7.7773395
6269,15.755838,2.9117594
6270,7.5197897,12.655487
6271,16.422232,4.5680265
6272,10.619098,6.7990026
6273,10.391695,4.607601
6274,1.1605966,11.551116
6275,6.691163,14.085688
6276,10.810162,7.2533474
6277,0.90174866,13.537352
6278,3.8515334,7.1208014
6279,9.400312,8.619406
6280,12.205226,6.835555
6281,9.709961,3.377515
6282,2.2700248,7.848788
6283,8.687357,8.4678955
6284,3.365781,6.635477
6285,4.5696063,5.824315
6286,7.810415,14.9049835
6287,15.434418,4.628496
6288,3.1759574,6.4900875
6289,0.44953188,15.368055
6290,4.9523597,14.724526
6291,13.866827,2.568877
6292,10.110893,6.95504
6293,13.780041,5.3485174
6294,13.052167,5.1102476
6295,9.030258,10.97912
6296,10.7799835,2.0959582
6297,2.6625817,13.355579
6298,3.446467,5.703233
6299,7.8588243,11.7745285
6300,9.941431,9.521165
6301,15.324469,4.1087923
6302,16.701902,2.4923573
6303,3.9706166,10.235868
6304,9.546074,8.493436
6305,3.4372783,6.8940306
6306,5.0734878,7.7406416
6307,15.243908,5.0312824
6308,12.690929,6.590995
6309,8.121062,12.354303
6310,4.0705805,11.492407
6311,15.742478,2.0308123
6312,3.8649354,7.008449
6313,3.6727679,4.554866
6314,3.5549746,7.6120214
6315,13.004234,5.3083563
6316,16.481518,1.6491253
6317,13.239713,3.9140315
6318,14.964291,2.8924623
6319,3.805221,7.4224224
6320,9.818024,9.794089
6321,11.439699,6.342634
6322,3.4066257,7.667386
6323,12.692802,4.683206
6324,3.4559631,5.664231
6325,2.642288,8.76119
6326,2.2225118,8.061729
6327,15.519479,2.21782
6328,7.2687817,9.730604
6329,17.081186,1.4946964
6330,7.0674515,9.272217
6331,3.6996088,8.571434
6332,3.2842288,11.835065
6333,3.8350492,7.305319
6334,9.892582,8.847813
6335,2.4977205,11.323103
6336,1.2839049,13.720846
6337,12.877102,7.7198296
6338,10.206945,8.434189
6339,3.4956684,8.021973
6340,3.682359,7.4657073
6341,12.992868,2.7343879
6342,12.177978,6.3911066
6343,0.72376895,11.196983
6344,13.393248,2.8201444
6345,15.9059105,2.2367926
6346,1.9618967,12.49066
6347,7.5548677,10.779186
6348,9.220061,10.723722
6349,17.076538,0.9344285
6350,3.1775374,7.6866465
6351,3.3503485,7.0735826
6352,12.876438,3.5219786
6353,10.910091,8.2672615
6354,12.43911,5.9834976
6355,4.397829,13.847857
6356,2.5537648,11.557966
6357,8.335691,9.847263
6358,16.220276,1.829704
6359,13.421299,5.009769
6360,11.54576,7.23312
6361,16.441656,1.3095795
6362,6.3960285,14.0623455
6363,6.763989,14.957596
6364,1.9970454,14.541801
6365,10.443962,9.509773
6366,12.437967,2.9432597
6367,14.697109,4.410116
6368,10.9920845,1.0819074
6369,13.001793,3.0889301
6370,6.300025,11.787699
6371,3.2446132,7.2673187
6372,15.000702,2.287181
6373,3.7114873,7.065916
6374,3.4414392,7.258542
6375,2.6827602,14.033117
6376,3.485448,7.135354
6377,3.5741947,6.685049
6378,3.7362893,9.8250475
6379,16.77901,3.2033427
6380,5.562061,12.3482
6381,16.758879,2.1261196
6382,6.4611,9.8905
6383,0.053573865,14.120794
6384,3.8014884,7.896003
6385,7.4583683,9.34057
6386,3.259962,9.700794
6387,10.9109535,8.440152
6388,15.744755,2.6566048
6389,7.7234745,10.4605665
6390,2.845633,5.9375696
6391,3.14035,8.580791
6392,13.298158,1.2204044
6393,3.6052065,14.730921
6394,7.6388574,12.189551
6395,7.6885,11.582912
6396,3.2166936,6.9879956
6397,14.450734,5.412987
6398,3.0440898,7.719717
6399,3.134749,9.54491
6400,5.4614635,12.056483
6401,12.505352,8.291635
6402,15.589104,1.9335618
6403,2.7267318,12.71693
6404,3.045528,7.2929883
6405,8.698632,7.224084
6406,10.824055,6.657093
6407,3.5645792,7.2922554
6408,3.1763082,7.031264
6409,7.256125,8.631133
6410,10.265476,6.7352734
6411,7.9374394,13.181406
6412,3.7423506,13.724571
6413,10.599296,10.835316
6414,7.20574,13.62645
6415,3.7808118,6.992509
6416,8.222982,14.270541
6417,16.309528,1.6256993
6418,4.180543,6.867341
6419,16.841173,2.4528177
6420,12.007442,5.9262
6421,12.596927,5.380874
6422,6.2944202,11.293642
6423,9.819877,5.208498
6424,3.3372257,10.379835
6425,3.8168473,6.603141
6426,2.0944107,7.1843834
6427,11.1030445,7.617135
6428,2.1843436,11.50628
6429,13.730147,4.17011
6430,8.9437,8.470587
6431,4.067199,3.9899082
6432,10.991931,5.86102
6433,16.587624,2.2084625
6434,2.9675276,13.208674
6435,16.75647,2.4542847
6436,3.789381,6.857376
6437,15.512373,2.3414621
6438,2.9730315,6.5420246
6439,5.7526875,12.88792
6440,6.458184,9.3897085
6441,3.8004093,4.4959393
6442,7.532283,11.217899
6443,11.535984,8.491754
6444,11.830622,6.086729
6445,3.706904,6.9734564
6446,16.9445,1.4660512
6447,2.43901,10.26969
6448,10.855051,8.160194
6449,3.7790031,8.730515
6450,6.5922036,10.688754
6451,3.4198687,8.55894
6452,14.5829735,4.9485598
6453,8.40391,8.702759
6454,13.130396,9.333404
6455,2.6098752,12.356518
6456,8.350735,1.8990419
6457,5.3045387,12.82988
6458,16.147133,2.333203
6459,12.040351,3.3486948
6460,3.4894724,4.4881296
6461,11.666052,5.7495236
6462,7.439601,12.484335
6463,13.7492695,6.175406
6464,9.821891,2.1444073
6465,12.307146,6.9900284
6466,3.1877124,6.6566324
6467,12.207763,3.9210038
6468,12.0697775,5.879366
6469,3.0616226,6.7957153
6470,3.2829413,7.635055
6471,12.418538,3.2752204
6472,3.3167129,5.70896
6473,7.101636,13.086788
6474,3.5572736,6.268422
6475,4.007044,5.239689
6476,13.902594,5.8425417
6477,6.9373813,9.142585
6478,3.2560925,6.848111
6479,8.266588,13.152166
6480,12.772875,5.002611
6481,3.8184023,7.117991
6482,4.405694,9.229211
6483,8.07741,12.307669
6484,4.2749915,4.4573708
6485,9.213055,7.7990313
6486,16.767698,1.4899963
6487,5.0121193,8.97871
6488,3.1171389,10.267003
6489,12.608639,3.857933
6490,8.095252,9.489988
6491,3.2178547,10.090599
6492,8.939582,9.133017
6493,4.7270384,4.011176
6494,3.1751106,10.339681
6495,14.231533,2.2281528
6496,16.441605,2.8359847
6497,15.8321,2.4425864
6498,6.76655,8.613434
6499,3.9333825,4.8233757
6500,3.7047975,5.5707717
6501,16.463497,3.9842095
6502,4.206567,8.103727
6503,3.9257421,5.5526714
6504,9.863871,10.037418
6505,3.770729,8.855482
6506,9.2532215,9.358887
6507,15.2346735,2.254925
6508,8.298442,13.274918
6509,3.66231,9.723974
6510,8.739996,7.473926
6511,3.3479598,8.580753
6512,3.6749885,8.508133
6513,4.086829,8.34024
6514,4.706223,9.509674
6515,13.211124,5.379051
6516,3.8516462,10.191496
6517,10.966472,7.13349
6518,9.59901,9.243535
6519,3.344975,6.5132527
6520,17.01694,2.3248744
6521,4.5642815,15.662516
6522,4.3861117,7.1659536
6523,11.072214,7.1372037
6524,5.3949666,12.578428
6525,10.99189,3.460994
6526,11.482912,1.2922955
6527,3.8444338,7.86569
6528,7.4370966,11.623774
6529,5.321658,12.923311
6530,15.719408,3.2971568
6531,0.8266235,11.719776
6532,7.3662353,12.898191
6533,11.337691,3.3492932
6534,11.794582,7.9834824
6535,14.585102,3.5060148
6536,10.888923,8.418074
6537,16.242247,1.7940974
6538,9.790175,1.720843
6539,10.751131,7.100301
6540,8.833327,14.10377
6541,5.4035873,15.109047
6542,2.0840218,13.246058
6543,11.290767,7.5478315
6544,3.630216,7.022032
6545,8.4398365,8.9220915
6546,14.467817,2.6170154
6547,3.2276464,7.9406404
6548,3.6098387,7.013546
6549,4.2050114,3.9074492
6550,11.97591,5.8342648
6551,3.34263,5.280214
6552,3.7692852,8.005072
6553,3.6476586,10.070104
6554,10.479574,10.511972
6555,1.5897925,13.852444
6556,14.099604,3.0012393
6557,2.2829206,15.008466
6558,8.121548,8.51565
6559,6.2795405,13.913507
6560,3.9236758,7.1702933
6561,11.9966545,5.2536173
6562,4.247638,12.715247
6563,16.126415,2.2101243
6564,7.384949,10.335954
6565,8.097759,10.27101
6566,4.5195694,12.9609165
6567,8.889832,8.234409
6568,13.963886,2.6677032
6569,2.4202375,14.650851
6570,3.7144234,6.450145
6571,15.888432,1.6020104
6572,3.427549,8.328507
6573,14.130236,3.1912632
6574,3.7341433,15.395198
6575,6.7049637,14.075001
6576,13.546079,6.2413044
6577,10.736126,4.977872
6578,16.161488,2.5519195
6579,8.25295,14.214805
6580,1.8011755,14.29157
6581,4.305067,11.59085
6582,17.085049,1.5430498
6583,9.696461,10.388212
6584,2.2895083,8.872381
6585,9.860962,8.882341
6586,5.8036594,12.687165
6587,10.750433,9.395949
6588,3.0156164,11.173438
6589,3.835705,7.7031884
6590,15.144094,3.3320284
6591,6.8478227,9.986959
6592,9.084574,9.079093
6593,9.091122,10.987703
6594,2.4030476,11.313169
6595,3.5091524,7.558313
6596,10.514105,10.013778
6597,1.5977973,14.892084
6598,8.383225,8.273304
6599,11.699563,4.3109546
6600,9.957933,11.372292
6601,3.073493,9.829416
6602,17.010048,1.4118285
6603,9.888896,10.835859
6604,3.441771,3.0047188
6605,6.4843454,14.289455
6606,11.970459,6.8432894
6607,3.6860557,7.591474
6608,11.391227,8.779566
6609,3.348926,5.1912856
6610,12.976902,5.9917736
6611,7.5384126,10.500277
6612,0.44877616,12.686775
6613,16.703049,1.9211724
6614,3.624029,6.698228
6615,3.7438228,8.045409
6616,6.53783,10.995185
6617,2.661885,12.59008
6618,12.740164,8.079269
6619,4.2482123,3.606299
6620,7.310733,9.6367855
6621,5.076878,13.943296
6622,7.6891165,10.472852
6623,11.060064,6.6118937
6624,17.306507,2.7593064
6625,3.1457791,7.0372214
6626,4.6203218,13.085417
6627,12.483871,5.2382584
6628,3.3778236,8.085812
6629,4.5922694,10.56918
6630,7.7970934,12.612574
6631,7.6257772,8.308494
6632,4.467861,8.955411
6633,0.012445131,14.502581
6634,11.069456,4.928028
6635,3.4161873,6.6917896
6636,15.099482,2.934659
6637,1.7284125,14.074383
6638,2.4937427,13.765933
6639,8.443598,12.070859
6640,12.939966,9.491473
6641,4.2774186,8.398737
6642,9.894666,7.723571
6643,3.2245326,7.624402
6644,2.285318,14.020153
6645,3.7285805,7.96507
6646,4.0015407,4.3839703
6647,0.09630426,14.880164
6648,12.787235,6.3358073
6649,2.4956174,10.681765
6650,3.6489377,8.43326
6651,13.38703,5.7482796
6652,10.545374,8.392877
6653,0.7968883,13.292162
6654,15.96883,2.2752743
6655,3.0301242,13.926307
6656,4.8386927,14.27619
6657,12.167656,6.326215
6658,10.3998165,9.440592
6659,3.4928975,5.1277695
6660,12.10363,3.27636
6661,7.61442,13.747917
6662,15.689955,3.776523
6663,3.2284617,9.543664
6664,12.09186,8.759373
6665,16.748793,2.660652
6666,13.90859,3.921073
6667,10.7861595,7.756117
6668,6.2819743,13.58923
6669,15.592543,3.4718313
6670,3.039619,6.764908
6671,1.8936443,7.786456
6672,11.314335,6.6073923
6673,14.50175,5.0790854
6674,16.841192,3.4237714
6675,6.877275,13.689947
6676,16.068916,3.2871928
6677,10.547271,7.164686
6678,3.2410727,12.969965
6679,3.7107205,7.400302
6680,2.96148,6.874236
6681,3.8472042,6.114936
6682,16.013664,2.482466
6683,4.598301,9.679556
6684,4.04061,12.017298
6685,16.46056,2.3893912
6686,3.6243882,6.1863546
6687,13.599356,2.6185102
6688,3.6421382,4.0161505
6689,7.412312,11.751209
6690,4.0482044,10.830678
6691,1.8234162,11.862103
6692,1.7607682,14.187105
6693,4.4862533,13.240492
6694,16.571938,1.7840877
6695,8.922625,10.36878
6696,2.8160112,12.357084
6697,6.1755576,12.391773
6698,3.412425,6.750637
6699,10.585523,7.7630157
6700,3.2452364,8.271482
6701,5.7656,13.328837
6702,11.638311,9.243999
6703,4.720813,10.730635
6704,3.073567,12.439093
6705,6.4383907,10.898543
6706,1.3704,7.1828012
6707,2.8123465,9.266365
6708,3.679262,7.236122
6709,14.7228155,2.6240873
6710,14.972951,4.930832
6711,2.7831469,9.509556
6712,4.187307,4.6464787
6713,5.9808726,11.991571
6714,11.187923,5.802589
6715,16.190847,2.4615035
6716,3.6707811,7.384243
6717,2.042725,10.983402
6718,9.740013,10.845499
6719,16.929642,2.1318078
6720,7.15818,10.902586
6721,13.946354,4.559887
6722,2.6683571,11.870352
6723,3.1546638,8.775077
6724,1.5317053,13.829491
6725,3.4269223,7.2297263
6726,3.2430806,6.9840703
6727,14.620719,4.008134
6728,3.4797783,14.812707
6729,12.149372,7.9129114
6730,11.601168,6.0545106
6731,15.900546,2.0394742
6732,16.54432,3.0434184
6733,10.645059,10.163165
6734,12.889929,5.4655275
6735,2.9970398,14.633387
6736,10.187937,8.20153
6737,15.350271,2.4620988
6738,3.826591,7.0600276
6739,9.037281,12.629892
6740,1.8064834,15.434812
6741,3.21049,15.206511
6742,15.815212,2.6838531
6743,14.261905,2.6543996
6744,3.4379458,8.014732
6745,2.842482,7.0082116
6746,10.905415,8.264196
6747,3.3266969,9.2621355
6748,11.314448,4.368181
6749,1.8119607,13.228008
6750,3.161368,6.695817
6751,10.878687,7.3255334
6752,15.564648,2.3305445
6753,7.0574284,12.071917
6754,1.7153251,7.943265
6755,4.622534,13.0189
6756,10.298107,7.2984285
6757,8.632069,9.808374
6758,3.3090448,7.452445
6759,15.702568,4.3483696
6760,14.54545,2.0596743
6761,9.764368,8.847996
6762,12.618633,4.7327347
6763,1.4537848,10.026082
6764,15.701288,5.2817936
6765,15.598394,2.2602983
6766,7.6308064,12.667513
6767,11.614733,5.1666536
6768,2.2439144,10.1178665
6769,8.501877,8.5252905
6770,3.9046147,6.2790465
6771,3.0151587,8.623329
6772,2.8884583,10.778498
6773,7.7075806,11.396436
6774,10.424971,8.429714
6775,14.791029,3.607122
6776,3.5865588,3.0146716
6777,8.616667,8.437808
6778,10.473854,9.246583
6779,12.798181,4.3276114
6780,9.431627,7.0561624
6781,0.21214746,13.529606
6782,3.888082,8.117629
6783,3.9525106,6.501606
6784,16.382126,2.6065588
6785,6.696422,9.547051
6786,3.4300895,6.7858124
6787,0.88990307,12.687578
6788,15.511861,1.9251307
6789,2.7298353,8.835964
6790,3.3279176,8.450968
6791,16.204361,2.2993717
6792,11.681245,3.0601292
6793,3.1674275,6.7639866
6794,4.361691,9.446531
6795,12.076217,8.462579
6796,3.2490706,7.227298
6797,11.282953,7.0943365
6798,3.126427,7.5096884
6799,2.573645,10.084673
6800,7.2431774,8.757909
6801,14.645678,5.129823
6802,13.453348,6.7692857
6803,6.7281904,12.796217
6804,16.51377,3.029468
6805,9.916658,9.247564
6806,2.1092489,13.503101
6807,9.751496,10.09532
6808,3.5330813,9.201977
6809,2.8775828,9.106205
